xml_id	midi_id	track	channel	pitch	onset
n239-1	deletion
n241-1	deletion
n263-1	n93	1	0	64	50.20312500000006
n264-1	deletion
n265-1	n92	1	0	70	50.184895833333385
n260-1	deletion
n258-1	n94	1	0	80	50.9973958333334
n256-1	deletion
n255-1	deletion
n274-1	deletion
n262-1	deletion
n257-1	deletion
n269-1	deletion
n270-1	deletion
n271-1	deletion
n285-1	deletion
n286-1	deletion
n287-1	deletion
n283-1	deletion
n272-1	deletion
n282-1	n104	1	0	74	54.52604166666675
n279-1	deletion
n280-1	n96	1	0	78	52.86979166666674
n298-1	deletion
n299-1	n123	1	0	52	57.74609375000011
n300-1	deletion
n301-1	deletion
n296-1	n111	1	0	68	55.186197916666764
n292-1	deletion
n293-1	n139	1	0	78	59.50781250000011
n295-1	deletion
n313-1	n148	1	0	52	62.47135416666679
n314-1	n147	1	0	58	62.252604166666785
n315-1	deletion
n311-1	n146	1	0	68	61.98958333333345
n307-1	deletion
n308-1	deletion
n310-1	deletion
n326-1	n153	1	0	58	63.645833333333464
n327-1	deletion
n328-1	deletion
n324-1	deletion
n320-1	deletion
n321-1	n154	1	0	78	63.75390625000013
n323-1	deletion
n341-1	deletion
n339-1	deletion
n333-1	n160	1	0	80	66.81901041666679
n335-1	n167	1	0	80	67.74609375000011
n337-1	deletion
n338-1	n184	1	0	78	71.7890625000001
n351-1	deletion
n350-1	deletion
n345-1	deletion
n352-1	deletion
n347-1	n186	1	0	75	72.95052083333344
insertion	n181	1	0	75	71.35416666666679
n346-1	deletion
n343-1	deletion
n363-1	deletion
n364-1	deletion
n365-1	deletion
n357-1	deletion
n349-1	deletion
n348-1	deletion
n358-1	deletion
n359-1	deletion
n360-1	deletion
n354-1	deletion
n353-1	deletion
n369-1	deletion
n370-1	deletion
n371-1	deletion
n385-1	deletion
n355-1	deletion
n372-1	deletion
n361-1	deletion
n373-1	deletion
n362-1	deletion
n374-1	deletion
n356-1	deletion
n375-1	deletion
n386-1	deletion
n387-1	deletion
n388-1	deletion
n376-1	deletion
n377-1	deletion
n378-1	deletion
n389-1	deletion
n390-1	deletion
n397-1	deletion
n382-1	deletion
n383-1	deletion
n384-1	deletion
n398-1	deletion
n399-1	deletion
n394-1	deletion
n406-1	deletion
n411-1	deletion
n396-1	deletion
n412-1	n196	1	0	61	75.17578125000004
n414-1	deletion
n403-1	n195	1	0	68	75.05208333333337
n413-1	n197	1	0	58	75.32421875000004
n407-1	deletion
n408-1	deletion
n409-1	deletion
n405-1	deletion
n427-1	deletion
n422-1	deletion
n428-1	n206	1	0	60	76.08984375000003
n430-1	n212	1	0	60	76.69270833333336
n425-1	deletion
n416-1	deletion
n429-1	deletion
n417-1	deletion
n423-1	deletion
n419-1	n236	1	0	75	77.97786458333336
n441-1	deletion
n442-1	deletion
n443-1	deletion
n444-1	n233	1	0	66	77.96484375000003
insertion	n245	1	0	66	78.8046875
n432-1	deletion
n433-1	deletion
n434-1	deletion
n445-1	n239	1	0	70	78.28255208333336
n446-1	deletion
n453-1	n238	1	0	78	78.26041666666669
n438-1	deletion
n439-1	deletion
n440-1	deletion
n454-1	deletion
n455-1	deletion
n450-1	deletion
n462-1	n247	1	0	66	80.42708333333329
n452-1	deletion
n465-1	deletion
n464-1	deletion
n463-1	deletion
n459-1	deletion
n474-1	deletion
n461-1	n256	1	0	63	80.90234374999996
n467-1	n258	1	0	66	80.92968749999996
n476-1	deletion
n475-1	deletion
n468-1	n262	1	0	75	81.21874999999994
n469-1	deletion
n482-1	deletion
n478-1	deletion
n479-1	n272	1	0	68	81.79557291666659
n471-1	deletion
n483-1	deletion
n484-1	n293	1	0	51	82.86718749999996
n480-1	n296	1	0	63	82.98567708333327
n486-1	deletion
n490-1	n314	1	0	63	83.83723958333326
n487-1	n310	1	0	68	83.7096354166666
n491-1	deletion
n492-1	deletion
n493-1	n324	1	0	51	84.35156249999991
n488-1	n340	1	0	63	84.86458333333326
n494-1	deletion
n506-1	deletion
n509-1	deletion
n508-1	deletion
n507-1	deletion
n496-1	deletion
n497-1	deletion
n498-1	deletion
n499-1	deletion
n523-1	deletion
n504-1	deletion
n511-1	deletion
n526-1	deletion
n525-1	deletion
n524-1	deletion
n513-1	deletion
n516-1	n380	1	0	64	86.7669270833332
insertion	n388	1	0	64	87.14713541666652
n514-1	deletion
n515-1	deletion
n517-1	deletion
n518-1	deletion
n519-1	deletion
n520-1	deletion
n540-1	deletion
n528-1	deletion
n521-1	n391	1	0	64	87.26562499999984
n543-1	n401	1	0	44	87.65755208333316
n542-1	deletion
n541-1	n395	1	0	59	87.28515624999984
n530-1	deletion
n531-1	n394	1	0	68	87.28385416666652
n532-1	n393	1	0	71	87.27994791666652
n533-1	n392	1	0	75	87.27734374999984
n544-1	n405	1	0	37	87.76953124999983
n555-1	n413	1	0	59	88.04687499999984
n557-1	n422	1	0	44	88.38802083333319
n556-1	deletion
n546-1	deletion
n549-1	deletion
n547-1	n409	1	0	71	88.01171874999986
n548-1	n410	1	0	75	88.01692708333319
n550-1	n421	1	0	75	88.37760416666652
n551-1	deletion
n558-1	n423	1	0	37	88.50390624999986
n552-1	deletion
n553-1	deletion
n554-1	deletion
n571-1	deletion
n573-1	deletion
n572-1	deletion
n562-1	deletion
n565-1	deletion
n563-1	deletion
n564-1	deletion
n566-1	deletion
n567-1	n469	1	0	78	90.2226562499999
n574-1	deletion
n590-1	deletion
n568-1	deletion
n575-1	deletion
n569-1	deletion
n576-1	deletion
n570-1	deletion
n577-1	deletion
n592-1	deletion
n591-1	deletion
n578-1	deletion
n579-1	deletion
n580-1	deletion
n593-1	deletion
n587-1	deletion
n609-1	deletion
n584-1	deletion
n588-1	deletion
n594-1	deletion
n585-1	deletion
n595-1	deletion
n589-1	deletion
n586-1	deletion
n596-1	n501	1	0	70	91.2877604166665
n611-1	deletion
n610-1	deletion
n597-1	deletion
n598-1	n503	1	0	63	91.4010416666665
n607-1	deletion
n599-1	deletion
n612-1	deletion
n606-1	deletion
n628-1	deletion
n613-1	n508	1	0	63	91.62630208333317
n614-1	deletion
n608-1	deletion
n615-1	n513	1	0	70	91.75520833333317
insertion	n521	1	0	70	92.13281249999983
n603-1	deletion
n604-1	n510	1	0	75	91.73958333333317
n605-1	deletion
n630-1	deletion
n629-1	n518	1	0	51	92.11067708333316
n616-1	deletion
n617-1	deletion
n618-1	deletion
n631-1	deletion
n625-1	deletion
n644-1	deletion
n626-1	n530	1	0	63	92.48437499999982
n632-1	deletion
n633-1	deletion
n627-1	deletion
n622-1	n526	1	0	70	92.36328124999983
n634-1	n531	1	0	70	92.48958333333314
n623-1	deletion
n624-1	deletion
n646-1	deletion
n645-1	deletion
n635-1	deletion
n636-1	deletion
n638-1	deletion
n639-1	deletion
n637-1	deletion
n640-1	deletion
n647-1	deletion
n641-1	deletion
n666-1	deletion
n642-1	deletion
n648-1	deletion
n649-1	deletion
n643-1	deletion
n650-1	deletion
n668-1	deletion
n667-1	deletion
n651-1	deletion
n657-1	deletion
n652-1	deletion
n654-1	deletion
n658-1	deletion
n655-1	deletion
n653-1	deletion
n659-1	deletion
n656-1	deletion
n669-1	deletion
n663-1	deletion
n680-1	deletion
n660-1	deletion
n664-1	deletion
n681-1	deletion
n661-1	deletion
n665-1	deletion
n662-1	deletion
n683-1	deletion
n682-1	deletion
n684-1	deletion
n671-1	n565	1	0	71	94.24479166666642
n674-1	deletion
n672-1	deletion
n673-1	deletion
n675-1	n578	1	0	80	94.7278645833331
n676-1	n570	1	0	83	94.36979166666642
n685-1	deletion
n686-1	deletion
n702-1	deletion
n703-1	deletion
n677-1	n580	1	0	68	94.73177083333309
n687-1	deletion
n690-1	n586	1	0	71	94.99348958333309
n688-1	deletion
n678-1	deletion
n679-1	deletion
n689-1	deletion
n705-1	deletion
n704-1	n593	1	0	52	95.30468749999974
n706-1	deletion
n691-1	deletion
n692-1	deletion
n707-1	deletion
n708-1	deletion
n724-1	deletion
n699-1	deletion
n725-1	deletion
n696-1	n601	1	0	68	95.50651041666639
n700-1	deletion
n709-1	deletion
n697-1	deletion
n710-1	deletion
n701-1	n596	1	0	73	95.37239583333306
n698-1	deletion
n711-1	deletion
n727-1	deletion
n726-1	deletion
n728-1	deletion
n712-1	deletion
n713-1	n612	1	0	68	95.9218749999997
n722-1	deletion
n714-1	n606	1	0	73	95.77083333333304
n729-1	deletion
n730-1	deletion
n746-1	deletion
n721-1	deletion
n747-1	deletion
n731-1	n618	1	0	68	96.44270833333303
n732-1	n622	1	0	71	96.91796874999969
n723-1	n615	1	0	73	96.24999999999969
n733-1	n624	1	0	75	96.92447916666636
n718-1	deletion
n719-1	n619	1	0	80	96.44791666666636
n720-1	deletion
n749-1	deletion
n748-1	deletion
n750-1	n625	1	0	56	96.95833333333302
n734-1	deletion
n735-1	deletion
n736-1	deletion
n751-1	n627	1	0	37	97.19140624999967
n752-1	n630	1	0	49	97.216145833333
n765-1	deletion
n743-1	deletion
n766-1	deletion
n744-1	deletion
n753-1	deletion
n754-1	n637	1	0	71	97.57812499999967
n745-1	deletion
n740-1	n628	1	0	75	97.204427083333
n755-1	n638	1	0	75	97.80078124999967
n741-1	deletion
n742-1	deletion
n768-1	deletion
n767-1	deletion
n769-1	n641	1	0	56	98.04947916666633
n756-1	deletion
n757-1	deletion
n759-1	deletion
n760-1	deletion
n758-1	deletion
n761-1	deletion
n770-1	deletion
n771-1	n642	1	0	49	98.20833333333299
n790-1	n650	1	0	59	98.44401041666632
insertion	n655	1	0	59	98.91145833333296
n762-1	deletion
n791-1	deletion
n763-1	n648	1	0	68	98.43749999999966
n772-1	deletion
n773-1	deletion
n764-1	deletion
n774-1	deletion
n793-1	deletion
n792-1	deletion
n794-1	n654	1	0	56	98.85937499999963
n775-1	deletion
n781-1	deletion
n778-1	n656	1	0	68	98.92057291666629
n776-1	deletion
n782-1	deletion
n779-1	deletion
n777-1	deletion
n783-1	deletion
n786-1	n660	1	0	75	99.17968749999962
n780-1	deletion
n795-1	deletion
n796-1	n658	1	0	49	99.07031249999963
n813-1	deletion
n814-1	deletion
n787-1	deletion
n815-1	deletion
n788-1	n664	1	0	68	99.31380208333294
n784-1	deletion
n785-1	deletion
n789-1	deletion
n816-1	deletion
n818-1	deletion
n817-1	n674	1	0	49	99.84505208333293
n819-1	deletion
n798-1	deletion
n799-1	deletion
n801-1	deletion
n802-1	deletion
n800-1	deletion
n803-1	deletion
n839-1	deletion
n840-1	deletion
n841-1	deletion
n810-1	deletion
n807-1	deletion
n811-1	deletion
n808-1	deletion
n812-1	n677	1	0	78	99.95963541666626
n809-1	deletion
n821-1	deletion
n822-1	deletion
n823-1	deletion
n842-1	deletion
n844-1	deletion
n843-1	n692	1	0	49	100.65234374999959
n845-1	deletion
n824-1	deletion
n830-1	deletion
n825-1	deletion
n831-1	deletion
n826-1	deletion
n832-1	deletion
n827-1	deletion
n828-1	deletion
n829-1	deletion
n836-1	deletion
n837-1	deletion
n861-1	deletion
n838-1	deletion
n833-1	deletion
n834-1	deletion
n835-1	deletion
n864-1	deletion
n863-1	n705	1	0	63	101.29947916666626
n862-1	n699	1	0	70	101.03124999999959
n848-1	deletion
n849-1	deletion
n851-1	deletion
n852-1	deletion
n850-1	deletion
n853-1	deletion
n881-1	deletion
n865-1	n714	1	0	63	101.57161458333296
n866-1	n712	1	0	70	101.54427083333296
n858-1	deletion
n855-1	deletion
n859-1	deletion
n856-1	deletion
n860-1	deletion
n857-1	deletion
n884-1	deletion
n883-1	deletion
n882-1	deletion
n868-1	deletion
n869-1	deletion
n871-1	deletion
n872-1	deletion
n870-1	n725	1	0	75	102.22135416666625
n873-1	deletion
n885-1	deletion
n886-1	deletion
n903-1	deletion
n878-1	deletion
n875-1	deletion
n879-1	deletion
n876-1	deletion
n880-1	deletion
n877-1	deletion
n905-1	deletion
n904-1	deletion
n906-1	deletion
n888-1	n738	1	0	71	102.73697916666623
n889-1	deletion
n891-1	deletion
n892-1	deletion
n890-1	deletion
n893-1	deletion
n907-1	deletion
n900-1	deletion
n901-1	n750	1	0	71	103.34765624999956
n913-1	deletion
n897-1	deletion
n898-1	deletion
n902-1	deletion
n899-1	deletion
n909-1	deletion
n910-1	deletion
n911-1	deletion
n912-1	deletion
n918-1	deletion
n919-1	deletion
n914-1	deletion
n920-1	deletion
n915-1	deletion
n922-1	n761	1	0	83	103.83593749999955
n916-1	deletion
n917-1	deletion
n942-1	deletion
n924-1	deletion
n925-1	n768	1	0	71	104.10937499999953
n929-1	deletion
n926-1	deletion
n921-1	deletion
n923-1	deletion
n944-1	deletion
n945-1	n776	1	0	53	104.28255208333286
n943-1	deletion
n930-1	deletion
n932-1	deletion
n933-1	deletion
n931-1	deletion
n934-1	deletion
n946-1	deletion
n962-1	deletion
n947-1	n792	1	0	68	104.76432291666613
n936-1	n790	1	0	73	104.7161458333328
n937-1	deletion
n939-1	deletion
n940-1	deletion
n938-1	deletion
n941-1	deletion
n964-1	deletion
n965-1	deletion
n963-1	deletion
n949-1	n794	1	0	71	104.85546874999947
n950-1	deletion
n952-1	deletion
n953-1	deletion
n951-1	deletion
n954-1	deletion
n982-1	deletion
n966-1	deletion
n967-1	n810	1	0	68	105.50130208333283
n956-1	n809	1	0	73	105.48177083333283
n957-1	deletion
n959-1	deletion
n960-1	deletion
n958-1	deletion
n961-1	deletion
n985-1	deletion
n983-1	deletion
n984-1	n820	1	0	68	105.9023437499995
n969-1	n818	1	0	73	105.78255208333283
n970-1	deletion
n972-1	deletion
n973-1	deletion
n971-1	deletion
n974-1	deletion
n986-1	n836	1	0	61	106.5299479166662
n998-1	deletion
n987-1	n833	1	0	68	106.33593749999953
n976-1	n832	1	0	73	106.33203124999953
n977-1	deletion
n979-1	deletion
n980-1	deletion
n978-1	deletion
n981-1	deletion
n1000-1	n847	1	0	49	107.01432291666622
n999-1	deletion
n989-1	deletion
n992-1	deletion
n990-1	deletion
n991-1	deletion
n993-1	deletion
n994-1	n853	1	0	78	107.27734374999955
n1001-1	n845	1	0	30	106.88151041666622
n1002-1	n846	1	0	42	106.89062499999955
n995-1	deletion
n1003-1	deletion
n996-1	deletion
n1004-1	deletion
n997-1	deletion
n1005-1	deletion
n1020-1	n872	1	0	49	108.06901041666622
n1019-1	deletion
n1006-1	deletion
n1007-1	deletion
n1008-1	deletion
n1021-1	deletion
n1022-1	deletion
n1015-1	deletion
n1012-1	deletion
n1016-1	deletion
n1023-1	deletion
n1013-1	deletion
n1024-1	deletion
n1017-1	n887	1	0	68	108.47265624999956
n1028-1	deletion
n1014-1	deletion
n1025-1	deletion
n1040-1	deletion
n1039-1	deletion
n1026-1	deletion
n1027-1	deletion
n1041-1	deletion
n1042-1	n898	1	0	42	108.8723958333329
n1035-1	deletion
n1036-1	n905	1	0	63	109.16927083333289
n1043-1	deletion
n1044-1	n925	1	0	66	109.76171874999956
n1037-1	n906	1	0	68	109.25260416666622
n1048-1	deletion
n1032-1	deletion
n1045-1	deletion
n1033-1	deletion
n1034-1	n904	1	0	78	109.12369791666622
n1060-1	deletion
n1059-1	n928	1	0	56	109.81380208333289
n1046-1	deletion
n1047-1	n924	1	0	63	109.74999999999956
n1056-1	deletion
n1061-1	deletion
n1062-1	deletion
n1055-1	n938	1	0	59	110.2317708333329
n1066-1	deletion
n1063-1	n937	1	0	63	110.22916666666623
n1064-1	n940	1	0	66	110.2356770833329
n1057-1	deletion
n1052-1	deletion
n1065-1	deletion
n1053-1	deletion
n1054-1	n935	1	0	78	110.04427083333289
n1077-1	deletion
n1076-1	deletion
n1067-1	deletion
n1069-1	deletion
n1070-1	deletion
n1068-1	deletion
n1071-1	deletion
n1078-1	deletion
n1079-1	deletion
n1072-1	n960	1	0	59	111.1145833333329
n1083-1	deletion
n1080-1	n961	1	0	63	111.11588541666623
n1073-1	deletion
n1081-1	n959	1	0	66	111.11328124999957
n1074-1	deletion
n1082-1	deletion
n1100-1	deletion
n1099-1	deletion
n1089-1	deletion
n1084-1	deletion
n1086-1	deletion
n1090-1	deletion
n1087-1	deletion
n1085-1	deletion
n1091-1	deletion
n1088-1	deletion
n1101-1	deletion
n1102-1	deletion
n1113-1	n991	1	0	59	111.94791666666619
n1095-1	deletion
n1096-1	n993	1	0	63	111.95442708333286
n1092-1	deletion
n1114-1	deletion
n1093-1	n994	1	0	66	111.95963541666619
n1097-1	deletion
n1094-1	n992	1	0	70	111.95052083333286
n1116-1	n999	1	0	37	112.19791666666619
n1117-1	n998	1	0	49	112.19010416666619
n1115-1	deletion
n1104-1	deletion
n1107-1	n1004	1	0	75	112.27083333333285
n1105-1	deletion
n1106-1	n990	1	0	80	111.87239583333285
n1108-1	n1011	1	0	80	112.56380208333285
n1109-1	n995	1	0	83	112.07552083333287
n1118-1	deletion
n1119-1	deletion
n1135-1	n1017	1	0	59	112.68359374999952
n1136-1	deletion
n1110-1	deletion
n1129-1	n1031	1	0	68	113.15104166666619
n1120-1	deletion
n1111-1	n1013	1	0	71	112.56770833333285
n1121-1	deletion
n1112-1	n1012	1	0	75	112.56510416666617
n1122-1	deletion
n1138-1	deletion
n1139-1	n1041	1	0	49	113.37890624999953
insertion	n1025	1	0	49	112.89062499999952
n1137-1	deletion
n1123-1	n1022	1	0	71	112.88281249999952
n1124-1	n1023	1	0	75	112.88281249999952
n1125-1	n1024	1	0	80	112.88541666666619
n1140-1	deletion
n1141-1	deletion
n1157-1	n1037	1	0	59	113.20442708333286
n1132-1	deletion
n1158-1	deletion
n1133-1	deletion
n1142-1	deletion
n1130-1	n1035	1	0	71	113.19531249999953
n1143-1	n1043	1	0	71	113.68619791666619
n1134-1	deletion
n1131-1	n1034	1	0	75	113.19270833333286
n1144-1	n1044	1	0	75	113.68619791666619
n1160-1	deletion
n1161-1	deletion
n1159-1	n1048	1	0	52	113.99739583333285
n1145-1	deletion
n1146-1	deletion
n1147-1	deletion
n1162-1	deletion
n1163-1	deletion
n1179-1	deletion
n1154-1	deletion
n1180-1	deletion
n1155-1	deletion
n1164-1	deletion
n1165-1	n1067	1	0	71	114.82161458333285
n1156-1	deletion
n1151-1	deletion
n1173-1	n1075	1	0	75	115.18489583333282
n1166-1	deletion
n1152-1	deletion
n1153-1	n1063	1	0	83	114.66927083333285
n1182-1	deletion
n1183-1	deletion
n1181-1	deletion
n1167-1	n1081	1	0	64	115.37760416666615
n1176-1	deletion
n1168-1	deletion
n1169-1	n1076	1	0	73	115.19401041666615
n1178-1	deletion
n1184-1	deletion
n1185-1	deletion
n1198-1	deletion
n1199-1	deletion
n1177-1	deletion
n1186-1	deletion
n1187-1	n1083	1	0	71	115.43619791666615
n1188-1	deletion
n1174-1	deletion
n1175-1	n1092	1	0	83	115.83984374999947
n1201-1	deletion
n1202-1	deletion
n1200-1	n1087	1	0	52	115.70182291666615
n1189-1	deletion
n1190-1	deletion
n1192-1	deletion
n1193-1	n1101	1	0	71	116.11328124999946
n1191-1	deletion
n1194-1	deletion
n1203-1	deletion
n1204-1	deletion
n1223-1	n1122	1	0	59	116.88151041666609
n1195-1	deletion
n1224-1	deletion
n1196-1	deletion
n1205-1	deletion
n1206-1	n1112	1	0	71	116.4830729166661
n1197-1	deletion
n1207-1	deletion
n1226-1	deletion
n1227-1	deletion
n1225-1	deletion
n1208-1	deletion
n1214-1	deletion
n1209-1	n1116	1	0	68	116.64973958333277
n1211-1	deletion
n1215-1	deletion
n1212-1	n1117	1	0	71	116.7565104166661
n1210-1	deletion
n1216-1	deletion
n1213-1	deletion
n1228-1	deletion
n1229-1	deletion
n1246-1	n1138	1	0	52	117.63151041666609
n1273-1	deletion
n1247-1	n1130	1	0	57	117.28645833333276
n1248-1	deletion
n1249-1	n1132	1	0	64	117.3854166666661
n1220-1	deletion
n1217-1	deletion
n1221-1	deletion
n1218-1	n1125	1	0	71	117.01692708333275
n1222-1	deletion
n1219-1	deletion
n1250-1	deletion
n1252-1	deletion
n1251-1	deletion
n1253-1	deletion
n1231-1	deletion
n1232-1	deletion
n1234-1	deletion
n1235-1	deletion
n1233-1	deletion
n1236-1	deletion
n1274-1	n1153	1	0	57	118.3255208333328
n1275-1	deletion
n1276-1	deletion
n1243-1	deletion
n1240-1	deletion
n1244-1	deletion
n1241-1	deletion
n1245-1	deletion
n1242-1	deletion
n1255-1	deletion
n1256-1	deletion
n1257-1	deletion
n1277-1	deletion
n1279-1	deletion
n1278-1	deletion
n1280-1	deletion
n1258-1	deletion
n1264-1	deletion
n1259-1	deletion
n1265-1	deletion
n1260-1	deletion
n1266-1	deletion
n1261-1	deletion
n1262-1	deletion
n1263-1	deletion
n1298-1	n1178	1	0	57	120.6315104166661
n1299-1	n1177	1	0	61	120.62630208333277
n1300-1	deletion
n1301-1	deletion
n1270-1	deletion
n1271-1	deletion
n1272-1	deletion
n1267-1	deletion
n1268-1	deletion
n1269-1	deletion
n1302-1	deletion
n1304-1	deletion
n1303-1	deletion
n1305-1	n1183	1	0	54	121.06249999999945
n1283-1	deletion
n1284-1	deletion
n1286-1	deletion
n1287-1	deletion
n1285-1	deletion
n1288-1	deletion
n1325-1	n1194	1	0	57	121.53776041666612
n1326-1	n1193	1	0	61	121.53515624999945
n1327-1	deletion
n1328-1	deletion
n1310-1	n1195	1	0	69	121.67708333333279
n1295-1	deletion
n1292-1	deletion
n1296-1	deletion
n1293-1	deletion
n1297-1	deletion
n1294-1	deletion
n1307-1	deletion
n1308-1	deletion
n1309-1	deletion
n1329-1	deletion
n1330-1	deletion
n1331-1	n1202	1	0	61	121.96354166666612
n1332-1	deletion
n1333-1	n1203	1	0	66	121.97526041666612
n1316-1	n1201	1	0	69	121.96223958333279
n1311-1	deletion
n1317-1	n1204	1	0	73	122.14713541666612
n1312-1	deletion
n1318-1	deletion
n1313-1	deletion
n1314-1	deletion
n1315-1	deletion
n1334-1	deletion
n1351-1	n1211	1	0	54	122.63932291666612
n1352-1	deletion
n1353-1	deletion
n1354-1	n1208	1	0	66	122.3216145833328
n1322-1	n1207	1	0	69	122.31510416666613
n1323-1	n1209	1	0	73	122.32291666666613
n1324-1	deletion
n1319-1	deletion
n1320-1	deletion
n1321-1	deletion
n1355-1	n1219	1	0	32	123.27734374999945
n1357-1	deletion
n1356-1	n1217	1	0	44	123.06380208333279
n1358-1	deletion
n1336-1	deletion
n1337-1	deletion
n1339-1	deletion
n1340-1	deletion
n1343-1	deletion
n1338-1	deletion
n1341-1	deletion
n1378-1	n1224	1	0	54	123.84505208333277
n1379-1	deletion
n1380-1	deletion
n1381-1	deletion
n1348-1	deletion
n1345-1	deletion
n1349-1	deletion
n1346-1	deletion
n1350-1	deletion
n1347-1	deletion
n1360-1	deletion
n1361-1	deletion
n1362-1	deletion
n1382-1	n1232	1	0	32	124.48046874999945
n1384-1	deletion
n1383-1	n1229	1	0	44	124.22916666666612
n1385-1	deletion
n1363-1	deletion
n1369-1	deletion
n1364-1	deletion
n1370-1	deletion
n1365-1	deletion
n1371-1	deletion
n1366-1	deletion
n1367-1	deletion
n1368-1	deletion
n1403-1	deletion
n1404-1	deletion
n1405-1	n1237	1	0	66	125.14322916666612
n1406-1	deletion
n1375-1	deletion
n1376-1	deletion
n1377-1	deletion
n1372-1	deletion
n1373-1	deletion
n1374-1	deletion
n1407-1	deletion
n1409-1	deletion
n1408-1	deletion
n1410-1	n1252	1	0	56	125.74218749999942
n1388-1	deletion
n1389-1	deletion
n1391-1	deletion
n1392-1	deletion
n1390-1	deletion
n1393-1	deletion
n1431-1	deletion
n1432-1	deletion
n1433-1	n1258	1	0	66	125.88932291666609
insertion	n1268	1	0	66	126.32161458333273
n1434-1	deletion
n1400-1	deletion
n1397-1	deletion
n1401-1	deletion
n1398-1	deletion
n1402-1	deletion
n1399-1	deletion
n1412-1	deletion
n1413-1	deletion
n1414-1	deletion
n1435-1	deletion
n1436-1	deletion
n1437-1	deletion
n1438-1	n1276	1	0	65	126.61979166666607
n1439-1	deletion
n1415-1	deletion
n1421-1	deletion
n1416-1	deletion
n1422-1	deletion
