velocity,timing,articulation,id
0.0,0.0,0.0,n243-1
0.0,0.0,0.0,n244-1
0.0,0.0,0.0,n228-1
0.0,0.0,0.0,n232-1
0.0,0.0,0.0,n245-1
0.0,0.0,0.0,n246-1
0.0,0.0,0.0,n229-1
0.0,0.0,0.0,n233-1
0.0,0.0,0.0,n247-1
0.0,0.0,0.0,n248-1
0.0,0.0,0.0,n221-1
0.0,0.0,0.0,n249-1
0.0,0.0,0.0,n250-1
0.0,0.0,0.0,n251-1
0.0,0.0,0.0,n252-1
0.0,0.0,0.0,n253-1
0.0,0.0,0.0,n254-1
0.0,0.0,0.0,n223-1
0.0,0.0,0.0,n224-1
0.0,0.0,0.0,n225-1
0.0,0.0,0.0,n226-1
0.0,0.0,0.0,n33-2
0.0,0.0,0.0,n34-2
0.0,0.0,0.0,n14-2
0.0,0.0,0.0,n15-2
0.0,0.0,0.0,n16-2
0.0,0.0,0.0,n17-2
0.0,0.0,0.0,n35-2
0.0,0.0,0.0,n36-2
0.0,0.0,0.0,n37-2
0.0,0.0,0.0,n38-2
0.0,0.0,0.0,n19-2
0.0,0.0,0.0,n39-2
0.0,0.0,0.0,n20-2
0.0,0.0,0.0,n40-2
0.0,0.0,0.0,n21-2
0.0,0.0,0.0,n58-2
0.0,0.0,0.0,n49-2
0.0,0.0,0.0,n41-2
0.0,0.0,0.0,n65-2
0.0,0.0,0.0,n42-2
0.0,0.0,0.0,n66-2
0.0,0.0,0.0,n43-2
0.0,0.0,0.0,n62-2
0.0,0.0,0.0,n50-2
0.0,0.0,0.0,n53-2
0.0,0.0,0.0,n54-2
0.0,0.0,0.0,n67-2
0.0,0.0,0.0,n55-2
0.0,0.0,0.0,n68-2
0.0,0.0,0.0,n51-2
0.0,0.0,0.0,n52-2
0.0,0.0,0.0,n56-2
0.0,0.0,0.0,n86-2
0.0,0.0,0.0,n77-2
0.0,0.0,0.0,n78-2
0.0,0.0,0.0,n69-2
0.0,0.0,0.0,n93-2
0.0,0.0,0.0,n70-2
0.0,0.0,0.0,n94-2
0.0,0.0,0.0,n71-2
0.0,0.0,0.0,n90-2
0.0,0.0,0.0,n81-2
0.0,0.0,0.0,n82-2
0.0,0.0,0.0,n95-2
0.0,0.0,0.0,n83-2
0.0,0.0,0.0,n96-2
0.0,0.0,0.0,n84-2
0.0,0.0,0.0,n107-2
0.0,0.0,0.0,n103-2
0.0,0.0,0.0,n97-2
0.0,0.0,0.0,n108-2
0.0,0.0,0.0,n109-2
0.0,0.0,0.0,n104-2
0.0,0.0,0.0,n98-2
0.0,0.0,0.0,n110-2
0.0,0.0,0.0,n111-2
0.0,0.0,0.0,n100-2
0.0,0.0,0.0,n112-2
0.0,0.0,0.0,n105-2
0.0,0.0,0.0,n101-2
0.0,0.0,0.0,n113-2
0.0,0.0,0.0,n102-2
0.0,0.0,0.0,n150-2
0.0,0.0,0.0,n124-2
0.0,0.0,0.0,n132-2
0.0,0.0,0.0,n151-2
0.0,0.0,0.0,n125-2
0.0,0.0,0.0,n133-2
0.0,0.0,0.0,n152-2
0.0,0.0,0.0,n126-2
0.0,0.0,0.0,n134-2
0.0,0.0,0.0,n153-2
0.0,0.0,0.0,n127-2
0.0,0.0,0.0,n135-2
0.0,0.0,0.0,n154-2
0.0,0.0,0.0,n128-2
0.0,0.0,0.0,n136-2
0.0,0.0,0.0,n155-2
0.0,0.0,0.0,n129-2
0.0,0.0,0.0,n137-2
0.0,0.0,0.0,n156-2
0.0,0.0,0.0,n130-2
0.0,0.0,0.0,n138-2
0.0,0.0,0.0,n157-2
0.0,0.0,0.0,n131-2
0.0,0.0,0.0,n139-2
0.0,0.0,0.0,n173-2
0.0,0.0,0.0,n164-2
0.0,0.0,0.0,n158-2
0.0,0.0,0.0,n169-2
0.0,0.0,0.0,n165-2
0.0,0.0,0.0,n159-2
0.0,0.0,0.0,n170-2
0.0,0.0,0.0,n171-2
0.0,0.0,0.0,n161-2
0.0,0.0,0.0,n172-2
0.0,0.0,0.0,n166-2
0.0,0.0,0.0,n162-2
0.0,0.0,0.0,n163-2
0.0,0.0,0.0,n199-2
0.0,0.0,0.0,n200-2
0.0,0.0,0.0,n183-2
0.0,0.0,0.0,n189-2
0.0,0.0,0.0,n190-2
0.0,0.0,0.0,n209-2
0.0,0.0,0.0,n210-2
0.0,0.0,0.0,n184-2
0.0,0.0,0.0,n191-2
0.0,0.0,0.0,n211-2
0.0,0.0,0.0,n212-2
0.0,0.0,0.0,n185-2
0.0,0.0,0.0,n192-2
0.0,0.0,0.0,n204-2
0.0,0.0,0.0,n205-2
0.0,0.0,0.0,n186-2
0.0,0.0,0.0,n193-2
0.0,0.0,0.0,n194-2
0.0,0.0,0.0,n213-2
0.0,0.0,0.0,n214-2
0.0,0.0,0.0,n187-2
0.0,0.0,0.0,n195-2
0.0,0.0,0.0,n215-2
0.0,0.0,0.0,n216-2
0.0,0.0,0.0,n188-2
0.0,0.0,0.0,n196-2
0.0,0.0,0.0,n197-2
0.0,0.0,0.0,n271-1
0.0,0.0,0.0,n272-1
0.0,0.0,0.0,n263-1
0.0,0.0,0.0,n266-1
0.0,0.0,0.0,n267-1
0.0,0.0,0.0,n282-1
0.0,0.0,0.0,n283-1
0.0,0.0,0.0,n264-1
0.0,0.0,0.0,n268-1
0.0,0.0,0.0,n284-1
0.0,0.0,0.0,n285-1
0.0,0.0,0.0,n265-1
0.0,0.0,0.0,n269-1
0.0,0.0,0.0,n286-1
0.0,0.0,0.0,n287-1
0.0,0.0,0.0,n259-1
0.0,0.0,0.0,n288-1
0.0,0.0,0.0,n289-1
0.0,0.0,0.0,n290-1
0.0,0.0,0.0,n291-1
0.0,0.0,0.0,n280-1
0.0,0.0,0.0,n281-1
0.0,0.0,0.0,n261-1
0.0,0.0,0.0,n262-1
0.0,0.0,0.0,n319-1
0.0,0.0,0.0,n325-1
0.0,0.0,0.0,n300-1
0.0,0.0,0.0,n306-1
0.0,0.0,0.0,n326-1
0.0,0.0,0.0,n307-1
0.0,0.0,0.0,n327-1
0.0,0.0,0.0,n301-1
0.0,0.0,0.0,n308-1
0.0,0.0,0.0,n321-1
0.0,0.0,0.0,n328-1
0.0,0.0,0.0,n302-1
0.0,0.0,0.0,n309-1
0.0,0.0,0.0,n322-1
0.0,0.0,0.0,n316-1
0.0,0.0,0.0,n310-1
0.0,0.0,0.0,n303-1
0.0,0.0,0.0,n304-1
0.0,0.0,0.0,n305-1
0.0,0.0,0.0,n323-1
0.0,0.0,0.0,n324-1
0.0,0.0,0.0,n318-1
0.0,0.0,0.0,n347-1
0.0,0.0,0.0,n348-1
0.0,0.0,0.0,n360-1
0.0,0.0,0.0,n361-1
0.0,0.0,0.0,n355-1
0.0,0.0,0.0,n356-1
0.0,0.0,0.0,n362-1
0.0,0.0,0.0,n357-1
0.0,0.0,0.0,n358-1
0.0,0.0,0.0,n363-1
0.0,0.0,0.0,n331-1
0.0,0.0,0.0,n332-1
0.0,0.0,0.0,n352-1
0.0,0.0,0.0,n359-1
0.0,0.0,0.0,n340-1
0.0,0.0,0.0,n341-1
0.0,0.0,0.0,n342-1
0.0,0.0,0.0,n343-1
0.0,0.0,0.0,n344-1
0.0,0.0,0.0,n345-1
0.0,0.0,0.0,n354-1
0.0,0.0,0.0,n338-1
0.0,0.0,0.0,n339-1
0.0,0.0,0.0,n380-1
0.0,0.0,0.0,n391-1
0.0,0.0,0.0,n372-1
0.0,0.0,0.0,n375-1
0.0,0.0,0.0,n392-1
0.0,0.0,0.0,n376-1
0.0,0.0,0.0,n393-1
0.0,0.0,0.0,n373-1
0.0,0.0,0.0,n377-1
0.0,0.0,0.0,n382-1
0.0,0.0,0.0,n383-1
0.0,0.0,0.0,n378-1
0.0,0.0,0.0,n394-1
0.0,0.0,0.0,n395-1
0.0,0.0,0.0,n374-1
0.0,0.0,0.0,n368-1
0.0,0.0,0.0,n396-1
0.0,0.0,0.0,n397-1
0.0,0.0,0.0,n389-1
0.0,0.0,0.0,n390-1
0.0,0.0,0.0,n370-1
0.0,0.0,0.0,n371-1
0.0,0.0,0.0,n406-1
0.0,0.0,0.0,n407-1
0.0,0.0,0.0,n398-1
0.0,0.0,0.0,n399-1
0.0,0.0,0.0,n400-1
0.0,0.0,0.0,n401-1
0.0,0.0,0.0,n402-1
0.0,0.0,0.0,n403-1
0.0,0.0,0.0,n410-1
0.0,0.0,0.0,n411-1
0.0,0.0,0.0,n404-1
0.0,0.0,0.0,n412-1
0.0,0.0,0.0,n421-1
0.0,0.0,0.0,n414-1
0.0,0.0,0.0,n415-1
0.0,0.0,0.0,n422-1
0.0,0.0,0.0,n416-1
0.0,0.0,0.0,n417-1
0.0,0.0,0.0,n424-1
0.0,0.0,0.0,n425-1
0.0,0.0,0.0,n419-1
0.0,0.0,0.0,n426-1
0.0,0.0,0.0,n449-1
0.0,0.0,0.0,n438-1
0.0,0.0,0.0,n450-1
0.0,0.0,0.0,n439-1
0.0,0.0,0.0,n440-1
0.0,0.0,0.0,n441-1
0.0,0.0,0.0,n456-1
0.0,0.0,0.0,n457-1
0.0,0.0,0.0,n442-1
0.0,0.0,0.0,n443-1
0.0,0.0,0.0,n458-1
0.0,0.0,0.0,n459-1
0.0,0.0,0.0,n444-1
0.0,0.0,0.0,n445-1
0.0,0.0,0.0,n460-1
0.0,0.0,0.0,n461-1
0.0,0.0,0.0,n446-1
0.0,0.0,0.0,n447-1
0.0,0.0,0.0,n484-1
0.0,0.0,0.0,n485-1
0.0,0.0,0.0,n474-1
0.0,0.0,0.0,n475-1
0.0,0.0,0.0,n476-1
0.0,0.0,0.0,n486-1
0.0,0.0,0.0,n487-1
0.0,0.0,0.0,n477-1
0.0,0.0,0.0,n478-1
0.0,0.0,0.0,n479-1
0.0,0.0,0.0,n480-1
0.0,0.0,0.0,n489-1
0.0,0.0,0.0,n481-1
0.0,0.0,0.0,n482-1
0.0,0.0,0.0,n515-1
0.0,0.0,0.0,n490-1
0.0,0.0,0.0,n516-1
0.0,0.0,0.0,n517-1
0.0,0.0,0.0,n491-1
0.0,0.0,0.0,n495-1
0.0,0.0,0.0,n496-1
0.0,0.0,0.0,n497-1
0.0,0.0,0.0,n518-1
0.0,0.0,0.0,n498-1
0.0,0.0,0.0,n519-1
0.0,0.0,0.0,n520-1
0.0,0.0,0.0,n521-1
0.0,0.0,0.0,n493-1
0.0,0.0,0.0,n500-1
0.0,0.0,0.0,n501-1
0.0,0.0,0.0,n502-1
0.0,0.0,0.0,n522-1
0.0,0.0,0.0,n503-1
0.0,0.0,0.0,n541-1
0.0,0.0,0.0,n542-1
0.0,0.0,0.0,n532-1
0.0,0.0,0.0,n533-1
0.0,0.0,0.0,n543-1
0.0,0.0,0.0,n544-1
0.0,0.0,0.0,n534-1
0.0,0.0,0.0,n535-1
0.0,0.0,0.0,n536-1
0.0,0.0,0.0,n537-1
0.0,0.0,0.0,n546-1
0.0,0.0,0.0,n538-1
0.0,0.0,0.0,n539-1
0.0,0.0,0.0,n572-1
0.0,0.0,0.0,n547-1
0.0,0.0,0.0,n573-1
0.0,0.0,0.0,n574-1
0.0,0.0,0.0,n548-1
0.0,0.0,0.0,n552-1
0.0,0.0,0.0,n553-1
0.0,0.0,0.0,n554-1
0.0,0.0,0.0,n575-1
0.0,0.0,0.0,n555-1
0.0,0.0,0.0,n576-1
0.0,0.0,0.0,n577-1
0.0,0.0,0.0,n578-1
0.0,0.0,0.0,n550-1
0.0,0.0,0.0,n557-1
0.0,0.0,0.0,n558-1
0.0,0.0,0.0,n559-1
0.0,0.0,0.0,n579-1
0.0,0.0,0.0,n560-1
0.0,0.0,0.0,n589-1
0.0,0.0,0.0,n590-1
0.0,0.0,0.0,n584-1
0.0,0.0,0.0,n585-1
0.0,0.0,0.0,n586-1
0.0,0.0,0.0,n587-1
0.0,0.0,0.0,n583-1
0.0,0.0,0.0,n593-1
0.0,0.0,0.0,n596-1
0.0,0.0,0.0,n597-1
0.0,0.0,0.0,n594-1
0.0,0.0,0.0,n598-1
0.0,0.0,0.0,n595-1
0.0,0.0,0.0,n605-1
0.0,0.0,0.0,n606-1
0.0,0.0,0.0,n600-1
0.0,0.0,0.0,n601-1
0.0,0.0,0.0,n602-1
0.0,0.0,0.0,n603-1
0.0,0.0,0.0,n609-1
0.0,0.0,0.0,n612-1
0.0,0.0,0.0,n613-1
0.0,0.0,0.0,n610-1
0.0,0.0,0.0,n614-1
0.0,0.0,0.0,n611-1
0.0,0.0,0.0,n625-1
0.0,0.0,0.0,n626-1
0.0,0.0,0.0,n628-1
0.0,0.0,0.0,n629-1
0.0,0.0,0.0,n630-1
0.0,0.0,0.0,n631-1
0.0,0.0,0.0,n616-1
0.0,0.0,0.0,n632-1
0.0,0.0,0.0,n633-1
0.0,0.0,0.0,n634-1
0.0,0.0,0.0,n635-1
0.0,0.0,0.0,n621-1
0.0,0.0,0.0,n622-1
0.0,0.0,0.0,n623-1
0.0,0.0,0.0,n640-1
0.0,0.0,0.0,n648-1
0.0,0.0,0.0,n649-1
0.0,0.0,0.0,n650-1
0.0,0.0,0.0,n651-1
0.0,0.0,0.0,n652-1
0.0,0.0,0.0,n653-1
0.0,0.0,0.0,n654-1
0.0,0.0,0.0,n655-1
0.0,0.0,0.0,n642-1
0.0,0.0,0.0,n643-1
0.0,0.0,0.0,n644-1
0.0,0.0,0.0,n671-1
0.0,0.0,0.0,n672-1
0.0,0.0,0.0,n656-1
0.0,0.0,0.0,n673-1
0.0,0.0,0.0,n674-1
0.0,0.0,0.0,n675-1
0.0,0.0,0.0,n667-1
0.0,0.0,0.0,n676-1
0.0,0.0,0.0,n668-1
0.0,0.0,0.0,n669-1
0.0,0.0,0.0,n659-1
0.0,0.0,0.0,n662-1
0.0,0.0,0.0,n660-1
0.0,0.0,0.0,n661-1
0.0,0.0,0.0,n684-1
0.0,0.0,0.0,n677-1
0.0,0.0,0.0,n691-1
0.0,0.0,0.0,n692-1
0.0,0.0,0.0,n693-1
0.0,0.0,0.0,n686-1
0.0,0.0,0.0,n694-1
0.0,0.0,0.0,n687-1
0.0,0.0,0.0,n688-1
0.0,0.0,0.0,n680-1
0.0,0.0,0.0,n695-1
0.0,0.0,0.0,n689-1
0.0,0.0,0.0,n681-1
0.0,0.0,0.0,n682-1
0.0,0.0,0.0,n714-1
0.0,0.0,0.0,n703-1
0.0,0.0,0.0,n697-1
0.0,0.0,0.0,n715-1
0.0,0.0,0.0,n698-1
0.0,0.0,0.0,n716-1
0.0,0.0,0.0,n705-1
0.0,0.0,0.0,n717-1
0.0,0.0,0.0,n706-1
0.0,0.0,0.0,n707-1
0.0,0.0,0.0,n708-1
0.0,0.0,0.0,n700-1
0.0,0.0,0.0,n718-1
0.0,0.0,0.0,n701-1
0.0,0.0,0.0,n711-1
0.0,0.0,0.0,n712-1
0.0,0.0,0.0,n702-1
0.0,0.0,0.0,n726-1
0.0,0.0,0.0,n727-1
0.0,0.0,0.0,n728-1
0.0,0.0,0.0,n719-1
0.0,0.0,0.0,n729-1
0.0,0.0,0.0,n720-1
0.0,0.0,0.0,n721-1
0.0,0.0,0.0,n722-1
0.0,0.0,0.0,n723-1
0.0,0.0,0.0,n730-1
0.0,0.0,0.0,n731-1
0.0,0.0,0.0,n732-1
0.0,0.0,0.0,n743-1
0.0,0.0,0.0,n744-1
0.0,0.0,0.0,n745-1
0.0,0.0,0.0,n733-1
0.0,0.0,0.0,n746-1
0.0,0.0,0.0,n734-1
0.0,0.0,0.0,n735-1
0.0,0.0,0.0,n736-1
0.0,0.0,0.0,n737-1
0.0,0.0,0.0,n738-1
0.0,0.0,0.0,n740-1
0.0,0.0,0.0,n770-1
0.0,0.0,0.0,n754-1
0.0,0.0,0.0,n755-1
0.0,0.0,0.0,n747-1
0.0,0.0,0.0,n763-1
0.0,0.0,0.0,n756-1
0.0,0.0,0.0,n771-1
0.0,0.0,0.0,n764-1
0.0,0.0,0.0,n757-1
0.0,0.0,0.0,n765-1
0.0,0.0,0.0,n758-1
0.0,0.0,0.0,n750-1
0.0,0.0,0.0,n772-1
0.0,0.0,0.0,n751-1
0.0,0.0,0.0,n767-1
0.0,0.0,0.0,n759-1
0.0,0.0,0.0,n773-1
0.0,0.0,0.0,n768-1
0.0,0.0,0.0,n760-1
0.0,0.0,0.0,n769-1
0.0,0.0,0.0,n761-1
0.0,0.0,0.0,n753-1
0.0,0.0,0.0,n786-1
0.0,0.0,0.0,n774-1
0.0,0.0,0.0,n790-1
0.0,0.0,0.0,n779-1
0.0,0.0,0.0,n787-1
0.0,0.0,0.0,n791-1
0.0,0.0,0.0,n780-1
0.0,0.0,0.0,n792-1
0.0,0.0,0.0,n781-1
0.0,0.0,0.0,n776-1
0.0,0.0,0.0,n788-1
0.0,0.0,0.0,n777-1
0.0,0.0,0.0,n793-1
0.0,0.0,0.0,n782-1
0.0,0.0,0.0,n789-1
0.0,0.0,0.0,n794-1
0.0,0.0,0.0,n783-1
0.0,0.0,0.0,n795-1
0.0,0.0,0.0,n784-1
0.0,0.0,0.0,n778-1
0.0,0.0,0.0,n802-1
0.0,0.0,0.0,n796-1
0.0,0.0,0.0,n804-1
0.0,0.0,0.0,n805-1
0.0,0.0,0.0,n806-1
0.0,0.0,0.0,n807-1
0.0,0.0,0.0,n798-1
0.0,0.0,0.0,n808-1
0.0,0.0,0.0,n799-1
0.0,0.0,0.0,n800-1
0.0,0.0,0.0,n809-1
0.0,0.0,0.0,n817-1
0.0,0.0,0.0,n818-1
0.0,0.0,0.0,n810-1
0.0,0.0,0.0,n819-1
0.0,0.0,0.0,n820-1
0.0,0.0,0.0,n812-1
0.0,0.0,0.0,n821-1
0.0,0.0,0.0,n813-1
0.0,0.0,0.0,n814-1
0.0,0.0,0.0,n822-1
0.0,0.0,0.0,n830-1
0.0,0.0,0.0,n831-1
0.0,0.0,0.0,n823-1
0.0,0.0,0.0,n832-1
0.0,0.0,0.0,n833-1
0.0,0.0,0.0,n825-1
0.0,0.0,0.0,n834-1
0.0,0.0,0.0,n826-1
0.0,0.0,0.0,n827-1
0.0,0.0,0.0,n835-1
0.0,0.0,0.0,n842-1
0.0,0.0,0.0,n843-1
0.0,0.0,0.0,n837-1
0.0,0.0,0.0,n838-1
0.0,0.0,0.0,n839-1
0.0,0.0,0.0,n851-1
0.0,0.0,0.0,n852-1
0.0,0.0,0.0,n844-1
0.0,0.0,0.0,n845-1
0.0,0.0,0.0,n853-1
0.0,0.0,0.0,n854-1
0.0,0.0,0.0,n847-1
0.0,0.0,0.0,n848-1
0.0,0.0,0.0,n849-1
0.0,0.0,0.0,n862-1
0.0,0.0,0.0,n863-1
0.0,0.0,0.0,n855-1
0.0,0.0,0.0,n856-1
0.0,0.0,0.0,n864-1
0.0,0.0,0.0,n865-1
0.0,0.0,0.0,n858-1
0.0,0.0,0.0,n859-1
0.0,0.0,0.0,n860-1
0.0,0.0,0.0,n873-1
0.0,0.0,0.0,n866-1
0.0,0.0,0.0,n874-1
0.0,0.0,0.0,n875-1
0.0,0.0,0.0,n876-1
0.0,0.0,0.0,n867-1
0.0,0.0,0.0,n877-1
0.0,0.0,0.0,n878-1
0.0,0.0,0.0,n879-1
0.0,0.0,0.0,n880-1
0.0,0.0,0.0,n881-1
0.0,0.0,0.0,n869-1
0.0,0.0,0.0,n882-1
0.0,0.0,0.0,n870-1
0.0,0.0,0.0,n883-1
0.0,0.0,0.0,n884-1
0.0,0.0,0.0,n871-1
0.0,0.0,0.0,n917-1
0.0,0.0,0.0,n895-1
0.0,0.0,0.0,n896-1
0.0,0.0,0.0,n900-1
0.0,0.0,0.0,n918-1
0.0,0.0,0.0,n919-1
0.0,0.0,0.0,n901-1
0.0,0.0,0.0,n920-1
0.0,0.0,0.0,n897-1
0.0,0.0,0.0,n898-1
0.0,0.0,0.0,n902-1
0.0,0.0,0.0,n921-1
0.0,0.0,0.0,n922-1
0.0,0.0,0.0,n903-1
0.0,0.0,0.0,n923-1
0.0,0.0,0.0,n904-1
0.0,0.0,0.0,n905-1
0.0,0.0,0.0,n906-1
0.0,0.0,0.0,n924-1
0.0,0.0,0.0,n925-1
0.0,0.0,0.0,n907-1
0.0,0.0,0.0,n908-1
0.0,0.0,0.0,n909-1
0.0,0.0,0.0,n926-1
0.0,0.0,0.0,n910-1
0.0,0.0,0.0,n911-1
0.0,0.0,0.0,n912-1
0.0,0.0,0.0,n927-1
0.0,0.0,0.0,n928-1
0.0,0.0,0.0,n913-1
0.0,0.0,0.0,n914-1
0.0,0.0,0.0,n915-1
0.0,0.0,0.0,n944-1
0.0,0.0,0.0,n935-1
0.0,0.0,0.0,n936-1
0.0,0.0,0.0,n929-1
0.0,0.0,0.0,n945-1
0.0,0.0,0.0,n946-1
0.0,0.0,0.0,n947-1
0.0,0.0,0.0,n937-1
0.0,0.0,0.0,n938-1
0.0,0.0,0.0,n939-1
0.0,0.0,0.0,n930-1
0.0,0.0,0.0,n948-1
0.0,0.0,0.0,n949-1
0.0,0.0,0.0,n950-1
0.0,0.0,0.0,n951-1
0.0,0.0,0.0,n952-1
0.0,0.0,0.0,n932-1
0.0,0.0,0.0,n953-1
0.0,0.0,0.0,n933-1
0.0,0.0,0.0,n954-1
0.0,0.0,0.0,n955-1
0.0,0.0,0.0,n934-1
0.0,0.0,0.0,n972-1
0.0,0.0,0.0,n956-1
0.0,0.0,0.0,n973-1
0.0,0.0,0.0,n974-1
0.0,0.0,0.0,n957-1
0.0,0.0,0.0,n975-1
0.0,0.0,0.0,n958-1
0.0,0.0,0.0,n976-1
0.0,0.0,0.0,n977-1
0.0,0.0,0.0,n959-1
0.0,0.0,0.0,n978-1
0.0,0.0,0.0,n966-1
0.0,0.0,0.0,n979-1
0.0,0.0,0.0,n980-1
0.0,0.0,0.0,n967-1
0.0,0.0,0.0,n981-1
0.0,0.0,0.0,n968-1
0.0,0.0,0.0,n982-1
0.0,0.0,0.0,n983-1
0.0,0.0,0.0,n969-1
0.0,0.0,0.0,n970-1
0.0,0.0,0.0,n994-1
0.0,0.0,0.0,n995-1
0.0,0.0,0.0,n984-1
0.0,0.0,0.0,n985-1
0.0,0.0,0.0,n986-1
0.0,0.0,0.0,n987-1
0.0,0.0,0.0,n996-1
0.0,0.0,0.0,n998-1
0.0,0.0,0.0,n999-1
0.0,0.0,0.0,n992-1
0.0,0.0,0.0,n1000-1
0.0,0.0,0.0,n1013-1
0.0,0.0,0.0,n1014-1
0.0,0.0,0.0,n1006-1
0.0,0.0,0.0,n1015-1
0.0,0.0,0.0,n1007-1
0.0,0.0,0.0,n1001-1
0.0,0.0,0.0,n1016-1
0.0,0.0,0.0,n1008-1
0.0,0.0,0.0,n1017-1
0.0,0.0,0.0,n1009-1
0.0,0.0,0.0,n1018-1
0.0,0.0,0.0,n1003-1
0.0,0.0,0.0,n1019-1
0.0,0.0,0.0,n1010-1
0.0,0.0,0.0,n1004-1
0.0,0.0,0.0,n1020-1
0.0,0.0,0.0,n1011-1
0.0,0.0,0.0,n1035-1
0.0,0.0,0.0,n1028-1
0.0,0.0,0.0,n1036-1
0.0,0.0,0.0,n1029-1
0.0,0.0,0.0,n1022-1
