velocity,timing,articulation,id
0.0,0.0,0.0,n524-1
0.0,0.0,0.0,n515-1
0.0,0.0,0.0,n525-1
0.0,0.0,0.0,n516-1
0.0,0.0,0.0,n526-1
0.0,0.0,0.0,n517-1
0.0,0.0,0.0,n527-1
0.0,0.0,0.0,n518-1
0.0,0.0,0.0,n528-1
0.0,0.0,0.0,n519-1
0.0,0.0,0.0,n541-1
0.0,0.0,0.0,n529-1
0.0,0.0,0.0,n543-1
0.0,0.0,0.0,n531-1
0.0,0.0,0.0,n544-1
0.0,0.0,0.0,n532-1
0.0,0.0,0.0,n545-1
0.0,0.0,0.0,n533-1
0.0,0.0,0.0,n546-1
0.0,0.0,0.0,n534-1
0.0,0.0,0.0,n535-1
0.0,0.0,0.0,n536-1
0.0,0.0,0.0,n537-1
0.0,0.0,0.0,n538-1
0.0,0.0,0.0,n549-1
0.0,0.0,0.0,n550-1
0.0,0.0,0.0,n551-1
0.0,0.0,0.0,n552-1
0.0,0.0,0.0,n561-1
0.0,0.0,0.0,n562-1
0.0,0.0,0.0,n563-1
0.0,0.0,0.0,n564-1
0.0,0.0,0.0,n565-1
0.0,0.0,0.0,n554-1
0.0,0.0,0.0,n555-1
0.0,0.0,0.0,n556-1
0.0,0.0,0.0,n557-1
0.0,0.0,0.0,n566-1
0.0,0.0,0.0,n567-1
0.0,0.0,0.0,n573-1
0.0,0.0,0.0,n568-1
0.0,0.0,0.0,n569-1
0.0,0.0,0.0,n570-1
0.0,0.0,0.0,n571-1
0.0,0.0,0.0,n558-1
0.0,0.0,0.0,n560-1
0.0,0.0,0.0,n559-1
0.0,0.0,0.0,n572-1
0.0,0.0,0.0,n583-1
0.0,0.0,0.0,n578-1
0.0,0.0,0.0,n588-1
0.0,0.0,0.0,n589-1
0.0,0.0,0.0,n590-1
0.0,0.0,0.0,n591-1
0.0,0.0,0.0,n592-1
0.0,0.0,0.0,n593-1
0.0,0.0,0.0,n594-1
0.0,0.0,0.0,n595-1
0.0,0.0,0.0,n581-1
0.0,0.0,0.0,n596-1
0.0,0.0,0.0,n597-1
0.0,0.0,0.0,n598-1
0.0,0.0,0.0,n599-1
0.0,0.0,0.0,n600-1
0.0,0.0,0.0,n601-1
0.0,0.0,0.0,n602-1
0.0,0.0,0.0,n603-1
0.0,0.0,0.0,n575-1
0.0,0.0,0.0,n604-1
0.0,0.0,0.0,n605-1
0.0,0.0,0.0,n606-1
0.0,0.0,0.0,n607-1
0.0,0.0,0.0,n608-1
0.0,0.0,0.0,n609-1
0.0,0.0,0.0,n610-1
0.0,0.0,0.0,n584-1
0.0,0.0,0.0,n585-1
0.0,0.0,0.0,n586-1
0.0,0.0,0.0,n587-1
0.0,0.0,0.0,n619-1
0.0,0.0,0.0,n620-1
0.0,0.0,0.0,n621-1
0.0,0.0,0.0,n622-1
0.0,0.0,0.0,n623-1
0.0,0.0,0.0,n612-1
0.0,0.0,0.0,n613-1
0.0,0.0,0.0,n614-1
0.0,0.0,0.0,n624-1
0.0,0.0,0.0,n625-1
0.0,0.0,0.0,n626-1
0.0,0.0,0.0,n627-1
0.0,0.0,0.0,n617-1
0.0,0.0,0.0,n618-1
0.0,0.0,0.0,n615-1
0.0,0.0,0.0,n628-1
0.0,0.0,0.0,n629-1
0.0,0.0,0.0,n630-1
0.0,0.0,0.0,n631-1
0.0,0.0,0.0,n632-1
0.0,0.0,0.0,n633-1
0.0,0.0,0.0,n616-1
0.0,0.0,0.0,n634-1
0.0,0.0,0.0,n655-1
0.0,0.0,0.0,n651-1
0.0,0.0,0.0,n652-1
0.0,0.0,0.0,n635-1
0.0,0.0,0.0,n636-1
0.0,0.0,0.0,n656-1
0.0,0.0,0.0,n637-1
0.0,0.0,0.0,n638-1
0.0,0.0,0.0,n657-1
0.0,0.0,0.0,n639-1
0.0,0.0,0.0,n640-1
0.0,0.0,0.0,n658-1
0.0,0.0,0.0,n641-1
0.0,0.0,0.0,n642-1
0.0,0.0,0.0,n659-1
0.0,0.0,0.0,n653-1
0.0,0.0,0.0,n654-1
0.0,0.0,0.0,n643-1
0.0,0.0,0.0,n644-1
0.0,0.0,0.0,n660-1
0.0,0.0,0.0,n645-1
0.0,0.0,0.0,n661-1
0.0,0.0,0.0,n646-1
0.0,0.0,0.0,n662-1
0.0,0.0,0.0,n647-1
0.0,0.0,0.0,n648-1
0.0,0.0,0.0,n663-1
0.0,0.0,0.0,n649-1
0.0,0.0,0.0,n650-1
0.0,0.0,0.0,n672-1
0.0,0.0,0.0,n673-1
0.0,0.0,0.0,n674-1
0.0,0.0,0.0,n675-1
0.0,0.0,0.0,n676-1
0.0,0.0,0.0,n665-1
0.0,0.0,0.0,n666-1
0.0,0.0,0.0,n667-1
0.0,0.0,0.0,n677-1
0.0,0.0,0.0,n678-1
0.0,0.0,0.0,n679-1
0.0,0.0,0.0,n680-1
0.0,0.0,0.0,n670-1
0.0,0.0,0.0,n671-1
0.0,0.0,0.0,n668-1
0.0,0.0,0.0,n681-1
0.0,0.0,0.0,n682-1
0.0,0.0,0.0,n683-1
0.0,0.0,0.0,n684-1
0.0,0.0,0.0,n685-1
0.0,0.0,0.0,n686-1
0.0,0.0,0.0,n669-1
0.0,0.0,0.0,n687-1
0.0,0.0,0.0,n708-1
0.0,0.0,0.0,n704-1
0.0,0.0,0.0,n705-1
0.0,0.0,0.0,n688-1
0.0,0.0,0.0,n689-1
0.0,0.0,0.0,n709-1
0.0,0.0,0.0,n690-1
0.0,0.0,0.0,n691-1
0.0,0.0,0.0,n710-1
0.0,0.0,0.0,n692-1
0.0,0.0,0.0,n693-1
0.0,0.0,0.0,n711-1
0.0,0.0,0.0,n694-1
0.0,0.0,0.0,n695-1
0.0,0.0,0.0,n712-1
0.0,0.0,0.0,n706-1
0.0,0.0,0.0,n707-1
0.0,0.0,0.0,n696-1
0.0,0.0,0.0,n697-1
0.0,0.0,0.0,n713-1
0.0,0.0,0.0,n698-1
0.0,0.0,0.0,n714-1
0.0,0.0,0.0,n699-1
0.0,0.0,0.0,n715-1
0.0,0.0,0.0,n700-1
0.0,0.0,0.0,n701-1
0.0,0.0,0.0,n716-1
0.0,0.0,0.0,n702-1
0.0,0.0,0.0,n703-1
0.0,0.0,0.0,n725-1
0.0,0.0,0.0,n726-1
0.0,0.0,0.0,n727-1
0.0,0.0,0.0,n728-1
0.0,0.0,0.0,n729-1
0.0,0.0,0.0,n718-1
0.0,0.0,0.0,n719-1
0.0,0.0,0.0,n720-1
0.0,0.0,0.0,n730-1
0.0,0.0,0.0,n731-1
0.0,0.0,0.0,n732-1
0.0,0.0,0.0,n733-1
0.0,0.0,0.0,n723-1
0.0,0.0,0.0,n724-1
0.0,0.0,0.0,n721-1
0.0,0.0,0.0,n734-1
0.0,0.0,0.0,n735-1
0.0,0.0,0.0,n736-1
0.0,0.0,0.0,n737-1
0.0,0.0,0.0,n738-1
0.0,0.0,0.0,n739-1
0.0,0.0,0.0,n722-1
0.0,0.0,0.0,n740-1
0.0,0.0,0.0,n761-1
0.0,0.0,0.0,n757-1
0.0,0.0,0.0,n758-1
0.0,0.0,0.0,n741-1
0.0,0.0,0.0,n742-1
0.0,0.0,0.0,n762-1
0.0,0.0,0.0,n743-1
0.0,0.0,0.0,n744-1
0.0,0.0,0.0,n763-1
0.0,0.0,0.0,n745-1
0.0,0.0,0.0,n746-1
0.0,0.0,0.0,n764-1
0.0,0.0,0.0,n747-1
0.0,0.0,0.0,n748-1
0.0,0.0,0.0,n765-1
0.0,0.0,0.0,n759-1
0.0,0.0,0.0,n760-1
0.0,0.0,0.0,n749-1
0.0,0.0,0.0,n750-1
0.0,0.0,0.0,n766-1
0.0,0.0,0.0,n751-1
0.0,0.0,0.0,n767-1
0.0,0.0,0.0,n752-1
0.0,0.0,0.0,n768-1
0.0,0.0,0.0,n753-1
0.0,0.0,0.0,n754-1
0.0,0.0,0.0,n769-1
0.0,0.0,0.0,n755-1
0.0,0.0,0.0,n756-1
0.0,0.0,0.0,n778-1
0.0,0.0,0.0,n779-1
0.0,0.0,0.0,n780-1
0.0,0.0,0.0,n781-1
0.0,0.0,0.0,n782-1
0.0,0.0,0.0,n771-1
0.0,0.0,0.0,n772-1
0.0,0.0,0.0,n773-1
0.0,0.0,0.0,n783-1
0.0,0.0,0.0,n784-1
0.0,0.0,0.0,n785-1
0.0,0.0,0.0,n786-1
0.0,0.0,0.0,n776-1
0.0,0.0,0.0,n777-1
0.0,0.0,0.0,n774-1
0.0,0.0,0.0,n787-1
0.0,0.0,0.0,n788-1
0.0,0.0,0.0,n789-1
0.0,0.0,0.0,n790-1
0.0,0.0,0.0,n791-1
0.0,0.0,0.0,n792-1
0.0,0.0,0.0,n775-1
0.0,0.0,0.0,n793-1
0.0,0.0,0.0,n814-1
0.0,0.0,0.0,n810-1
0.0,0.0,0.0,n811-1
0.0,0.0,0.0,n794-1
0.0,0.0,0.0,n795-1
0.0,0.0,0.0,n815-1
0.0,0.0,0.0,n796-1
0.0,0.0,0.0,n797-1
0.0,0.0,0.0,n816-1
0.0,0.0,0.0,n798-1
0.0,0.0,0.0,n799-1
0.0,0.0,0.0,n817-1
0.0,0.0,0.0,n800-1
0.0,0.0,0.0,n801-1
0.0,0.0,0.0,n818-1
0.0,0.0,0.0,n812-1
0.0,0.0,0.0,n813-1
0.0,0.0,0.0,n802-1
0.0,0.0,0.0,n803-1
0.0,0.0,0.0,n819-1
0.0,0.0,0.0,n804-1
0.0,0.0,0.0,n820-1
0.0,0.0,0.0,n805-1
0.0,0.0,0.0,n821-1
0.0,0.0,0.0,n806-1
0.0,0.0,0.0,n807-1
0.0,0.0,0.0,n822-1
0.0,0.0,0.0,n808-1
0.0,0.0,0.0,n809-1
0.0,0.0,0.0,n837-1
0.0,0.0,0.0,n823-1
0.0,0.0,0.0,n824-1
0.0,0.0,0.0,n825-1
0.0,0.0,0.0,n826-1
0.0,0.0,0.0,n827-1
0.0,0.0,0.0,n828-1
0.0,0.0,0.0,n829-1
0.0,0.0,0.0,n838-1
0.0,0.0,0.0,n830-1
0.0,0.0,0.0,n839-1
0.0,0.0,0.0,n831-1
0.0,0.0,0.0,n840-1
0.0,0.0,0.0,n841-1
0.0,0.0,0.0,n832-1
0.0,0.0,0.0,n833-1
0.0,0.0,0.0,n842-1
0.0,0.0,0.0,n843-1
0.0,0.0,0.0,n844-1
0.0,0.0,0.0,n845-1
0.0,0.0,0.0,n846-1
0.0,0.0,0.0,n847-1
0.0,0.0,0.0,n834-1
0.0,0.0,0.0,n835-1
0.0,0.0,0.0,n848-1
0.0,0.0,0.0,n836-1
0.0,0.0,0.0,n863-1
0.0,0.0,0.0,n849-1
0.0,0.0,0.0,n850-1
0.0,0.0,0.0,n851-1
0.0,0.0,0.0,n852-1
0.0,0.0,0.0,n853-1
0.0,0.0,0.0,n854-1
0.0,0.0,0.0,n855-1
0.0,0.0,0.0,n864-1
0.0,0.0,0.0,n856-1
0.0,0.0,0.0,n865-1
0.0,0.0,0.0,n857-1
0.0,0.0,0.0,n866-1
0.0,0.0,0.0,n867-1
0.0,0.0,0.0,n858-1
0.0,0.0,0.0,n859-1
0.0,0.0,0.0,n868-1
0.0,0.0,0.0,n869-1
0.0,0.0,0.0,n870-1
0.0,0.0,0.0,n871-1
0.0,0.0,0.0,n872-1
0.0,0.0,0.0,n873-1
0.0,0.0,0.0,n860-1
0.0,0.0,0.0,n861-1
0.0,0.0,0.0,n874-1
0.0,0.0,0.0,n862-1
0.0,0.0,0.0,n889-1
0.0,0.0,0.0,n875-1
0.0,0.0,0.0,n876-1
0.0,0.0,0.0,n877-1
0.0,0.0,0.0,n878-1
0.0,0.0,0.0,n879-1
0.0,0.0,0.0,n880-1
0.0,0.0,0.0,n881-1
0.0,0.0,0.0,n890-1
0.0,0.0,0.0,n882-1
0.0,0.0,0.0,n891-1
0.0,0.0,0.0,n883-1
0.0,0.0,0.0,n892-1
0.0,0.0,0.0,n893-1
0.0,0.0,0.0,n884-1
0.0,0.0,0.0,n885-1
0.0,0.0,0.0,n894-1
0.0,0.0,0.0,n895-1
0.0,0.0,0.0,n896-1
0.0,0.0,0.0,n897-1
0.0,0.0,0.0,n898-1
0.0,0.0,0.0,n899-1
0.0,0.0,0.0,n886-1
0.0,0.0,0.0,n887-1
0.0,0.0,0.0,n900-1
0.0,0.0,0.0,n888-1
0.0,0.0,0.0,n915-1
0.0,0.0,0.0,n901-1
0.0,0.0,0.0,n902-1
0.0,0.0,0.0,n903-1
0.0,0.0,0.0,n904-1
0.0,0.0,0.0,n905-1
0.0,0.0,0.0,n906-1
0.0,0.0,0.0,n907-1
0.0,0.0,0.0,n916-1
0.0,0.0,0.0,n908-1
0.0,0.0,0.0,n917-1
0.0,0.0,0.0,n909-1
0.0,0.0,0.0,n918-1
0.0,0.0,0.0,n919-1
0.0,0.0,0.0,n910-1
0.0,0.0,0.0,n911-1
0.0,0.0,0.0,n920-1
0.0,0.0,0.0,n921-1
0.0,0.0,0.0,n922-1
0.0,0.0,0.0,n923-1
0.0,0.0,0.0,n924-1
0.0,0.0,0.0,n925-1
0.0,0.0,0.0,n912-1
0.0,0.0,0.0,n913-1
0.0,0.0,0.0,n926-1
0.0,0.0,0.0,n914-1
0.0,0.0,0.0,n944-1
0.0,0.0,0.0,n927-1
0.0,0.0,0.0,n928-1
0.0,0.0,0.0,n929-1
0.0,0.0,0.0,n930-1
0.0,0.0,0.0,n931-1
0.0,0.0,0.0,n932-1
0.0,0.0,0.0,n933-1
0.0,0.0,0.0,n934-1
0.0,0.0,0.0,n935-1
0.0,0.0,0.0,n945-1
0.0,0.0,0.0,n936-1
0.0,0.0,0.0,n937-1
0.0,0.0,0.0,n938-1
0.0,0.0,0.0,n939-1
0.0,0.0,0.0,n946-1
0.0,0.0,0.0,n940-1
0.0,0.0,0.0,n941-1
0.0,0.0,0.0,n942-1
0.0,0.0,0.0,n943-1
0.0,0.0,0.0,n963-1
0.0,0.0,0.0,n947-1
0.0,0.0,0.0,n948-1
0.0,0.0,0.0,n949-1
0.0,0.0,0.0,n950-1
0.0,0.0,0.0,n951-1
0.0,0.0,0.0,n952-1
0.0,0.0,0.0,n953-1
0.0,0.0,0.0,n966-1
0.0,0.0,0.0,n967-1
0.0,0.0,0.0,n954-1
0.0,0.0,0.0,n955-1
0.0,0.0,0.0,n956-1
0.0,0.0,0.0,n957-1
0.0,0.0,0.0,n968-1
0.0,0.0,0.0,n969-1
0.0,0.0,0.0,n958-1
0.0,0.0,0.0,n959-1
0.0,0.0,0.0,n960-1
0.0,0.0,0.0,n971-1
0.0,0.0,0.0,n972-1
0.0,0.0,0.0,n961-1
0.0,0.0,0.0,n962-1
0.0,0.0,0.0,n973-1
0.0,0.0,0.0,n974-1
