xml_id	midi_id	track	channel	pitch	onset
n246-1	deletion
n239-1	n199	1	0	78	14.231770833333359
n240-1	deletion
n247-1	n205	1	0	54	14.60677083333336
n241-1	deletion
n242-1	deletion
n248-1	n207	1	0	67	14.714843750000028
n249-1	deletion
n244-1	n210	1	0	76	14.805989583333362
n243-1	deletion
n256-1	n217	1	0	66	15.248697916666696
n257-1	deletion
n250-1	deletion
n251-1	deletion
n258-1	n215	1	0	54	15.123697916666694
n252-1	n214	1	0	73	15.082031250000028
n253-1	n220	1	0	74	15.35546875000003
n260-1	n223	1	0	64	15.479166666666696
n259-1	deletion
n255-1	n221	1	0	71	15.420572916666696
n254-1	deletion
n269-1	deletion
n261-1	deletion
n262-1	deletion
n268-1	deletion
n263-1	deletion
n264-1	deletion
n270-1	n238	1	0	62	16.1979166666667
n281-1	deletion
n271-1	n231	1	0	66	15.841145833333368
n266-1	deletion
n265-1	deletion
n280-1	n239	1	0	61	16.2877604166667
n282-1	n227	1	0	67	15.760416666666698
n272-1	deletion
n273-1	deletion
n279-1	deletion
n274-1	deletion
n275-1	deletion
n283-1	deletion
n277-1	deletion
n276-1	deletion
n292-1	n242	1	0	59	16.380208333333368
n294-1	deletion
n284-1	deletion
n285-1	deletion
n291-1	n251	1	0	54	16.958333333333368
n286-1	deletion
n287-1	deletion
n293-1	deletion
n295-1	deletion
n289-1	deletion
n288-1	deletion
n304-1	deletion
n296-1	deletion
n297-1	deletion
n303-1	deletion
n298-1	deletion
n299-1	deletion
n305-1	deletion
n307-1	deletion
n301-1	deletion
n300-1	deletion
n315-1	deletion
n320-1	deletion
n308-1	deletion
n317-1	deletion
n318-1	deletion
n311-1	deletion
n310-1	deletion
n313-1	deletion
n312-1	deletion
n327-1	deletion
n328-1	deletion
n329-1	n271	1	0	55	18.092447916666696
n322-1	deletion
n321-1	n275	1	0	64	18.436197916666696
n330-1	deletion
n331-1	deletion
n324-1	deletion
n323-1	n273	1	0	61	18.260416666666696
n326-1	deletion
n325-1	deletion
n339-1	deletion
n340-1	deletion
n333-1	deletion
n334-1	deletion
n341-1	deletion
n335-1	deletion
n336-1	deletion
n342-1	deletion
n343-1	deletion
n338-1	deletion
n337-1	deletion
n350-1	deletion
n351-1	deletion
n344-1	deletion
n345-1	deletion
n352-1	deletion
n346-1	deletion
n347-1	deletion
n354-1	deletion
n353-1	deletion
n349-1	deletion
n348-1	n295	1	0	55	19.765625000000025
n362-1	deletion
n355-1	deletion
n356-1	n299	1	0	49	20.04166666666669
n357-1	deletion
n358-1	n298	1	0	55	20.032552083333357
n359-1	deletion
n360-1	n301	1	0	61	20.162760416666686
n363-1	deletion
n364-1	deletion
n365-1	deletion
n366-1	deletion
n371-1	deletion
n368-1	deletion
n367-1	deletion
n379-1	deletion
n372-1	deletion
n373-1	deletion
n376-1	n316	1	0	70	21.209635416666682
n374-1	n313	1	0	73	21.011718750000018
n375-1	n320	1	0	76	21.23177083333335
n378-1	deletion
n377-1	deletion
n384-1	deletion
n383-1	deletion
n390-1	n333	1	0	55	21.938802083333353
n391-1	deletion
n386-1	deletion
n385-1	deletion
n388-1	deletion
n387-1	deletion
n399-1	deletion
n398-1	deletion
n392-1	deletion
n393-1	deletion
n394-1	deletion
n395-1	deletion
n396-1	deletion
n397-1	deletion
n400-1	deletion
n401-1	deletion
n402-1	deletion
n403-1	deletion
n408-1	deletion
n405-1	n339	1	0	74	23.859375000000007
n404-1	deletion
n432-1	n352	1	0	46	24.83333333333334
n425-1	deletion
n409-1	deletion
n421-1	deletion
n422-1	deletion
n411-1	deletion
n412-1	deletion
n413-1	deletion
n414-1	deletion
n423-1	deletion
n424-1	deletion
n415-1	deletion
n416-1	deletion
n417-1	deletion
n418-1	deletion
n433-1	deletion
n426-1	deletion
n427-1	deletion
n428-1	deletion
n429-1	deletion
n434-1	n356	1	0	43	25.218750000000004
n435-1	n355	1	0	55	25.21744791666667
n436-1	n358	1	0	34	25.421875000000004
n437-1	n357	1	0	46	25.414062500000004
n439-1	n360	1	0	35	25.731770833333336
n440-1	n359	1	0	47	25.723958333333336
n442-1	n365	1	0	62	27.100260416666668
n446-1	deletion
n443-1	n366	1	0	67	27.108072916666668
n444-1	n364	1	0	74	27.09375
n445-1	n369	1	0	55	27.307291666666664
n447-1	n368	1	0	67	27.289062499999996
n453-1	n370	1	0	55	27.49869791666666
n454-1	n372	1	0	61	27.507812499999993
n450-1	n371	1	0	66	27.499999999999993
n451-1	n373	1	0	64	27.877604166666654
n458-1	deletion
n459-1	deletion
n461-1	deletion
n462-1	deletion
n463-1	deletion
n464-1	deletion
n465-1	n378	1	0	34	28.406249999999986
n466-1	n379	1	0	46	28.421874999999986
n472-1	n384	1	0	35	28.726562499999982
n473-1	n383	1	0	47	28.71744791666665
n469-1	n380	1	0	64	28.69401041666665
n470-1	deletion
n471-1	deletion
n477-1	deletion
n478-1	deletion
n479-1	deletion
n480-1	deletion
n481-1	deletion
n482-1	deletion
n487-1	deletion
n488-1	deletion
n485-1	deletion
n486-1	n393	1	0	64	30.55598958333331
n494-1	n399	1	0	35	32.6263020833333
n495-1	n398	1	0	47	32.6145833333333
n496-1	deletion
n497-1	deletion
n498-1	deletion
n499-1	deletion
n505-1	deletion
n506-1	deletion
n503-1	deletion
n504-1	n406	1	0	59	33.78645833333331
n500-1	deletion
n501-1	n405	1	0	62	33.78515624999997
n508-1	deletion
n509-1	deletion
n510-1	deletion
n511-1	deletion
n512-1	deletion
n513-1	deletion
n519-1	deletion
n520-1	deletion
n517-1	deletion
n518-1	deletion
n514-1	deletion
n515-1	deletion
n522-1	deletion
n523-1	deletion
n524-1	deletion
n525-1	deletion
n526-1	deletion
n527-1	deletion
n532-1	deletion
n533-1	deletion
n530-1	deletion
n531-1	n417	1	0	59	38.48177083333336
n528-1	deletion
n529-1	deletion
n535-1	n421	1	0	64	39.64192708333336
n534-1	n424	1	0	76	40.0729166666667
n543-1	n427	1	0	62	41.83463541666672
n539-1	n426	1	0	74	41.80729166666672
n544-1	n429	1	0	61	42.14973958333339
n549-1	deletion
n540-1	n428	1	0	73	42.13671875000006
n545-1	n431	1	0	59	42.36588541666672
n541-1	n430	1	0	71	42.348958333333385
n547-1	n432	1	0	73	42.71744791666673
n553-1	deletion
n554-1	deletion
n555-1	deletion
n550-1	deletion
n551-1	deletion
n552-1	deletion
n563-1	deletion
n559-1	deletion
n564-1	deletion
n560-1	deletion
n565-1	deletion
n561-1	deletion
n570-1	deletion
n566-1	deletion
n567-1	deletion
n568-1	deletion
n569-1	deletion
n581-1	deletion
n576-1	deletion
n578-1	deletion
n592-1	deletion
n594-1	deletion
n593-1	deletion
n595-1	deletion
n589-1	deletion
n590-1	deletion
n591-1	deletion
n602-1	deletion
n603-1	deletion
n598-1	deletion
n604-1	deletion
n599-1	deletion
n601-1	deletion
n600-1	n479	1	0	57	49.044270833333435
n612-1	deletion
n614-1	deletion
n613-1	deletion
n615-1	deletion
n608-1	deletion
n609-1	n482	1	0	57	49.2187500000001
n610-1	deletion
n611-1	deletion
n618-1	deletion
n628-1	deletion
n630-1	deletion
n629-1	deletion
n631-1	deletion
n625-1	deletion
n626-1	deletion
n627-1	deletion
n638-1	deletion
n639-1	deletion
n634-1	deletion
n640-1	deletion
n635-1	deletion
n637-1	deletion
n636-1	n501	1	0	61	50.97005208333342
n648-1	deletion
n650-1	deletion
n649-1	deletion
n651-1	deletion
n644-1	deletion
n645-1	n505	1	0	61	51.16536458333342
n646-1	deletion
n647-1	deletion
n654-1	deletion
n664-1	deletion
n666-1	n515	1	0	50	52.00651041666676
n665-1	deletion
n667-1	deletion
n661-1	deletion
n662-1	deletion
n663-1	deletion
n674-1	deletion
n675-1	n524	1	0	50	52.643229166666764
n670-1	deletion
n676-1	deletion
n671-1	deletion
n673-1	deletion
n672-1	deletion
n684-1	deletion
n686-1	deletion
n685-1	deletion
n687-1	deletion
n681-1	deletion
n682-1	deletion
n683-1	n542	1	0	73	53.86848958333345
n695-1	deletion
n697-1	deletion
n696-1	deletion
n698-1	deletion
n692-1	deletion
n693-1	deletion
n694-1	deletion
n706-1	deletion
n708-1	deletion
n707-1	deletion
n709-1	deletion
n703-1	deletion
n704-1	deletion
n705-1	deletion
n717-1	deletion
n719-1	deletion
n718-1	deletion
n720-1	deletion
n714-1	deletion
n715-1	deletion
n716-1	deletion
n728-1	deletion
n730-1	deletion
n729-1	deletion
n731-1	deletion
n725-1	deletion
n726-1	deletion
n727-1	n559	1	0	71	55.32682291666678
n739-1	deletion
n741-1	n563	1	0	49	55.64713541666678
n750-1	deletion
n740-1	n562	1	0	59	55.535156250000114
n736-1	deletion
n742-1	deletion
n737-1	n564	1	0	65	55.71875000000011
n748-1	n571	1	0	73	56.309895833333435
n738-1	deletion
n749-1	n568	1	0	58	56.04557291666677
n746-1	n575	1	0	58	56.52994791666677
n751-1	deletion
n747-1	deletion
n759-1	deletion
n758-1	deletion
n760-1	deletion
n755-1	deletion
n756-1	deletion
n757-1	deletion
n769-1	deletion
n768-1	deletion
n770-1	deletion
n765-1	deletion
n766-1	deletion
n767-1	deletion
n779-1	n587	1	0	59	57.52473958333345
n778-1	n586	1	0	65	57.44791666666678
n780-1	n588	1	0	49	57.63802083333345
n775-1	n589	1	0	65	57.72395833333345
n776-1	n590	1	0	71	57.81380208333345
n777-1	n591	1	0	80	57.89583333333345
n787-1	deletion
n786-1	deletion
n788-1	deletion
n783-1	deletion
n784-1	n598	1	0	73	58.48437500000012
n793-1	n602	1	0	82	58.779947916666785
n785-1	deletion
n795-1	n600	1	0	58	58.617187500000114
n794-1	deletion
n796-1	deletion
n791-1	deletion
n792-1	deletion
n803-1	deletion
n802-1	deletion
n804-1	n607	1	0	56	59.061197916666785
n799-1	n614	1	0	68	59.45833333333346
n800-1	deletion
n801-1	n609	1	0	83	59.234375000000114
n813-1	deletion
n812-1	deletion
n814-1	deletion
n809-1	deletion
n810-1	deletion
n811-1	n620	1	0	80	59.91276041666679
n821-1	deletion
n820-1	n622	1	0	70	59.92708333333346
n822-1	deletion
n817-1	deletion
n818-1	n632	1	0	70	60.41015625000012
n819-1	deletion
n833-1	deletion
n831-1	deletion
n832-1	n631	1	0	73	60.39583333333345
n827-1	deletion
n826-1	deletion
n829-1	n640	1	0	78	60.893229166666785
n830-1	deletion
n828-1	deletion
n844-1	deletion
n842-1	n642	1	0	66	60.90755208333346
n843-1	deletion
n838-1	deletion
n837-1	deletion
n840-1	n648	1	0	78	61.30729166666679
n841-1	deletion
n839-1	deletion
n856-1	n652	1	0	61	61.47005208333347
n853-1	n651	1	0	68	61.378906250000135
n854-1	n650	1	0	71	61.36718750000013
n855-1	n649	1	0	77	61.35546875000013
n849-1	deletion
n848-1	n653	1	0	92	61.588541666666806
n851-1	n655	1	0	83	61.68489583333347
n850-1	deletion
n852-1	deletion
n867-1	deletion
n864-1	n661	1	0	70	61.893229166666806
n865-1	deletion
n866-1	deletion
n861-1	n665	1	0	85	62.0768229166668
n872-1	n668	1	0	85	62.24739583333347
n860-1	deletion
n863-1	deletion
n862-1	deletion
n878-1	deletion
n875-1	deletion
n876-1	deletion
n877-1	deletion
n871-1	deletion
n874-1	n678	1	0	79	62.76692708333347
n873-1	deletion
n888-1	deletion
n885-1	deletion
n886-1	deletion
n887-1	deletion
n882-1	n677	1	0	86	62.71484375000014
n881-1	deletion
n884-1	n687	1	0	78	63.23307291666681
n883-1	deletion
n899-1	deletion
n896-1	deletion
n897-1	deletion
n898-1	deletion
n893-1	deletion
n892-1	deletion
n895-1	n697	1	0	77	63.74479166666683
n894-1	deletion
n912-1	n700	1	0	54	63.93750000000016
n909-1	deletion
n910-1	deletion
n911-1	deletion
n905-1	deletion
n903-1	deletion
n904-1	deletion
n908-1	deletion
n906-1	deletion
n907-1	deletion
n924-1	n710	1	0	54	64.4075520833335
n922-1	n709	1	0	62	64.33072916666683
n923-1	deletion
n918-1	n705	1	0	83	64.15885416666683
n916-1	deletion
n917-1	deletion
n921-1	deletion
n919-1	deletion
n920-1	deletion
n936-1	n719	1	0	54	64.90494791666687
n934-1	deletion
n935-1	deletion
n930-1	deletion
n928-1	deletion
n929-1	deletion
n933-1	deletion
n931-1	deletion
n932-1	deletion
n948-1	n728	1	0	54	65.42578125000017
n946-1	deletion
n947-1	deletion
n942-1	deletion
n940-1	deletion
n941-1	deletion
n945-1	deletion
n943-1	deletion
n944-1	deletion
n960-1	n739	1	0	54	65.9804687500002
n958-1	deletion
n959-1	deletion
n954-1	deletion
n952-1	deletion
n953-1	n743	1	0	88	65.98307291666687
n957-1	deletion
n955-1	deletion
n956-1	n744	1	0	88	66.86979166666687
n972-1	deletion
n970-1	deletion
n971-1	deletion
n966-1	deletion
n964-1	deletion
n965-1	deletion
n969-1	deletion
n967-1	deletion
n968-1	deletion
n984-1	deletion
n982-1	deletion
n983-1	deletion
n978-1	deletion
n976-1	deletion
n977-1	n757	1	0	88	67.77343750000021
n980-1	deletion
n981-1	n753	1	0	76	67.54036458333351
n979-1	deletion
n996-1	deletion
n994-1	deletion
n995-1	n764	1	0	67	68.16536458333356
n990-1	n767	1	0	79	68.32942708333356
n988-1	deletion
n992-1	n766	1	0	88	68.25260416666688
n989-1	deletion
n993-1	n773	1	0	76	68.64322916666688
n991-1	deletion
n1006-1	deletion
n1007-1	deletion
n1008-1	n774	1	0	64	68.67317708333356
n999-1	n776	1	0	76	68.8111979166669
n1000-1	n769	1	0	79	68.48307291666688
n1001-1	deletion
n1002-1	n771	1	0	85	68.57421875000021
n1003-1	deletion
n1018-1	n786	1	0	79	69.24609375000021
n1017-1	deletion
n1019-1	n783	1	0	73	69.15234375000021
n1012-1	deletion
n1013-1	n780	1	0	91	68.94140625000023
n1014-1	deletion
n1015-1	deletion
n1016-1	deletion
n1029-1	n795	1	0	76	69.74739583333356
n1028-1	deletion
n1030-1	n793	1	0	70	69.6510416666669
n1023-1	deletion
n1024-1	n788	1	0	88	69.41927083333356
n1025-1	deletion
n1026-1	deletion
n1027-1	deletion
n1040-1	n802	1	0	73	70.25911458333356
n1039-1	deletion
n1041-1	n800	1	0	67	70.1705729166669
n1034-1	deletion
n1035-1	n797	1	0	85	69.94010416666688
n1036-1	deletion
n1037-1	deletion
n1038-1	deletion
n1051-1	deletion
n1050-1	deletion
n1052-1	n806	1	0	64	70.50651041666687
insertion	n812	1	0	64	71.10286458333353
n1045-1	deletion
n1046-1	deletion
n1047-1	deletion
n1061-1	n811	1	0	76	71.03776041666686
n1048-1	deletion
n1049-1	deletion
n1062-1	n816	1	0	67	71.42447916666684
insertion	n810	1	0	67	70.95052083333353
n1063-1	deletion
n1056-1	deletion
n1057-1	deletion
n1058-1	deletion
n1059-1	deletion
n1060-1	deletion
n1073-1	n818	1	0	64	71.56640625000017
n1072-1	deletion
n1074-1	deletion
n1067-1	deletion
n1068-1	n823	1	0	76	71.98307291666686
n1080-1	n829	1	0	76	72.52083333333351
insertion	n817	1	0	76	71.4973958333335
n1069-1	deletion
n1070-1	deletion
n1071-1	deletion
n1084-1	deletion
n1083-1	deletion
n1085-1	n825	1	0	55	72.13020833333353
n1081-1	n828	1	0	67	72.41796875000018
n1078-1	deletion
n1079-1	deletion
n1082-1	deletion
n1095-1	n831	1	0	55	72.7434895833335
n1094-1	n830	1	0	64	72.64322916666684
n1096-1	n832	1	0	49	72.87890625000017
n1093-1	n833	1	0	61	72.99739583333351
n1090-1	deletion
n1091-1	n834	1	0	67	73.09375000000018
n1092-1	n835	1	0	76	73.20182291666686
n1106-1	n837	1	0	55	73.35937500000018
n1105-1	n836	1	0	64	73.27083333333353
n1107-1	n838	1	0	48	73.45442708333351
n1101-1	n839	1	0	60	73.51953125000018
n1104-1	deletion
n1102-1	n840	1	0	67	73.60156250000017
n1103-1	n841	1	0	76	73.70182291666684
n1117-1	n843	1	0	55	73.82682291666683
n1116-1	n842	1	0	64	73.7552083333335
n1118-1	n844	1	0	47	73.94401041666683
n1115-1	n845	1	0	59	73.99869791666683
n1112-1	deletion
n1113-1	n846	1	0	67	74.08593750000014
n1114-1	n847	1	0	76	74.1822916666668
n1128-1	n849	1	0	55	74.29296875000013
n1127-1	n848	1	0	64	74.2213541666668
n1129-1	n850	1	0	46	74.40234375000014
n1123-1	n851	1	0	58	74.49869791666681
n1126-1	deletion
n1124-1	n852	1	0	67	74.56770833333347
n1125-1	n853	1	0	76	74.65364583333347
n1139-1	deletion
n1138-1	deletion
n1140-1	deletion
n1137-1	n867	1	0	61	75.42187500000017
n1134-1	deletion
n1135-1	deletion
n1136-1	deletion
n1150-1	n862	1	0	55	75.25390625000016
n1149-1	deletion
n1151-1	deletion
n1145-1	deletion
n1148-1	deletion
n1146-1	deletion
n1147-1	deletion
n1161-1	deletion
n1160-1	deletion
n1162-1	deletion
n1159-1	n878	1	0	59	76.08984375000014
n1156-1	deletion
n1157-1	deletion
n1158-1	deletion
n1172-1	n880	1	0	55	76.1940104166668
n1171-1	deletion
n1173-1	deletion
n1167-1	n882	1	0	58	76.25520833333347
n1170-1	deletion
n1168-1	n888	1	0	67	76.61328125000016
n1169-1	n891	1	0	76	76.91666666666683
n1181-1	deletion
n1183-1	deletion
n1182-1	n885	1	0	50	76.36197916666681
n1184-1	deletion
n1178-1	deletion
n1179-1	n896	1	0	54	77.24479166666684
n1196-1	n904	1	0	54	77.62109375000017
n1180-1	deletion
n1193-1	deletion
n1194-1	deletion
n1188-1	deletion
n1187-1	n895	1	0	62	77.24218750000017
n1195-1	deletion
n1190-1	deletion
n1189-1	deletion
n1191-1	n903	1	0	62	77.61197916666684
n1192-1	deletion
n1204-1	deletion
n1206-1	deletion
n1205-1	deletion
n1198-1	deletion
n1207-1	deletion
n1201-1	deletion
n1202-1	n911	1	0	54	77.94401041666684
n1219-1	n916	1	0	54	78.24218750000017
n1203-1	deletion
n1216-1	deletion
n1217-1	deletion
n1211-1	deletion
n1210-1	n917	1	0	62	78.24609375000017
n1218-1	deletion
n1213-1	deletion
n1212-1	deletion
n1214-1	deletion
n1215-1	deletion
n1227-1	deletion
n1221-1	deletion
n1224-1	deletion
n1223-1	deletion
n1226-1	deletion
n1225-1	deletion
n1236-1	deletion
n1237-1	deletion
n1231-1	deletion
n1230-1	deletion
n1238-1	deletion
n1233-1	deletion
n1232-1	deletion
n1239-1	deletion
n1240-1	deletion
n1235-1	deletion
n1234-1	deletion
n1247-1	deletion
n1242-1	deletion
n1241-1	deletion
n1248-1	deletion
n1249-1	deletion
n1244-1	deletion
n1243-1	deletion
n1250-1	deletion
n1246-1	deletion
n1245-1	deletion
n1254-1	deletion
n1255-1	deletion
n1251-1	deletion
n1263-1	deletion
n1265-1	deletion
n1264-1	deletion
n1266-1	deletion
n1260-1	deletion
n1261-1	deletion
n1262-1	n959	1	0	64	81.39973958333348
n1275-1	deletion
n1276-1	deletion
n1270-1	deletion
n1269-1	deletion
n1277-1	n960	1	0	55	81.40494791666681
n1278-1	deletion
n1272-1	n966	1	0	64	81.74609375000017
n1271-1	deletion
n1273-1	deletion
n1274-1	deletion
n1286-1	deletion
n1288-1	deletion
n1287-1	deletion
n1280-1	n965	1	0	76	81.6419270833335
n1289-1	deletion
n1283-1	deletion
n1284-1	deletion
n1285-1	n982	1	0	64	82.47395833333348
insertion	n973	1	0	64	82.0755208333335
n1298-1	deletion
n1299-1	deletion
n1293-1	deletion
n1292-1	deletion
n1300-1	n981	1	0	55	82.47265625000016
n1301-1	deletion
n1295-1	deletion
n1294-1	deletion
n1296-1	deletion
n1297-1	deletion
n1309-1	deletion
n1303-1	n990	1	0	79	83.38281250000016
n1306-1	n986	1	0	70	83.13281250000016
n1305-1	n984	1	0	78	83.12239583333348
n1308-1	deletion
n1307-1	deletion
n1318-1	deletion
n1319-1	deletion
n1313-1	deletion
n1312-1	n1000	1	0	81	84.07291666666681
n1320-1	deletion
n1315-1	deletion
n1314-1	n1001	1	0	79	84.16666666666681
n1321-1	deletion
n1322-1	deletion
n1317-1	n1004	1	0	78	84.24088541666681
n1316-1	deletion
n1329-1	deletion
n1324-1	n1005	1	0	79	84.34765625000014
n1323-1	n999	1	0	83	83.97916666666681
n1330-1	deletion
n1331-1	deletion
n1326-1	deletion
n1325-1	deletion
n1332-1	deletion
n1328-1	n1010	1	0	83	84.6002604166668
n1327-1	deletion
n1336-1	deletion
n1337-1	deletion
n1333-1	deletion
n1347-1	n1025	1	0	70	85.3268229166668
n1348-1	n1017	1	0	73	84.9518229166668
n1349-1	n1027	1	0	76	85.4283854166668
n1345-1	deletion
n1340-1	deletion
n1346-1	deletion
n1342-1	deletion
n1341-1	deletion
n1344-1	deletion
n1343-1	deletion
n1360-1	deletion
n1361-1	n1034	1	0	74	85.76562500000014
n1351-1	deletion
n1350-1	deletion
n1357-1	n1039	1	0	54	86.05338541666683
n1358-1	n1044	1	0	66	86.23697916666683
n1353-1	deletion
n1352-1	deletion
n1355-1	deletion
n1354-1	deletion
n1368-1	n1041	1	0	69	86.16666666666683
n1369-1	deletion
n1362-1	n1043	1	0	78	86.23307291666683
n1363-1	deletion
n1370-1	n1050	1	0	54	86.61458333333351
n1364-1	deletion
n1365-1	deletion
n1371-1	n1052	1	0	67	86.71354166666686
n1372-1	deletion
n1367-1	n1055	1	0	76	86.81770833333353
n1366-1	deletion
n1379-1	n1062	1	0	66	87.26041666666684
insertion	n1051	1	0	66	86.62500000000018
n1380-1	deletion
n1373-1	deletion
n1374-1	deletion
n1381-1	n1060	1	0	54	87.17578125000018
n1375-1	n1059	1	0	73	87.07812500000018
n1376-1	n1065	1	0	74	87.37369791666684
n1383-1	n1070	1	0	64	87.51953125000017
n1382-1	deletion
n1378-1	n1067	1	0	71	87.40625000000017
n1377-1	deletion
n1392-1	deletion
n1384-1	deletion
n1385-1	deletion
n1391-1	deletion
n1386-1	deletion
n1387-1	deletion
n1393-1	n1088	1	0	62	88.23828125000016
n1404-1	deletion
n1394-1	n1080	1	0	66	87.8645833333335
n1389-1	deletion
n1388-1	deletion
n1403-1	n1089	1	0	61	88.32291666666683
n1405-1	deletion
n1395-1	deletion
n1396-1	deletion
n1402-1	deletion
n1397-1	deletion
n1398-1	deletion
n1406-1	deletion
n1400-1	deletion
n1399-1	deletion
n1415-1	n1092	1	0	59	88.40885416666684
n1417-1	deletion
n1407-1	deletion
n1408-1	deletion
n1414-1	n1101	1	0	54	88.98567708333353
n1409-1	deletion
n1410-1	deletion
n1416-1	deletion
n1418-1	deletion
n1412-1	deletion
n1411-1	deletion
n1427-1	deletion
n1419-1	deletion
n1420-1	deletion
n1426-1	deletion
n1421-1	deletion
n1422-1	deletion
n1428-1	deletion
n1430-1	deletion
n1424-1	deletion
n1423-1	deletion
n1438-1	n1122	1	0	58	90.19921875000017
n1443-1	deletion
n1431-1	deletion
n1440-1	deletion
n1441-1	deletion
n1434-1	deletion
n1433-1	deletion
n1436-1	deletion
n1435-1	deletion
n1450-1	deletion
n1451-1	deletion
n1452-1	n1121	1	0	55	90.11718750000017
n1445-1	deletion
n1444-1	n1125	1	0	64	90.44921875000018
n1453-1	deletion
n1454-1	deletion
n1447-1	deletion
n1446-1	n1123	1	0	61	90.26953125000017
n1449-1	deletion
n1448-1	deletion
n1462-1	deletion
n1463-1	deletion
n1456-1	deletion
n1457-1	deletion
n1464-1	deletion
n1458-1	deletion
n1459-1	deletion
n1465-1	deletion
n1466-1	deletion
n1461-1	deletion
n1460-1	deletion
n1473-1	deletion
n1474-1	deletion
n1467-1	deletion
n1468-1	deletion
n1475-1	deletion
n1469-1	deletion
n1470-1	deletion
n1477-1	deletion
n1476-1	deletion
n1472-1	deletion
n1471-1	n1145	1	0	55	91.87760416666683
n1485-1	deletion
n1478-1	deletion
n1479-1	n1149	1	0	49	92.20182291666683
n1480-1	deletion
n1481-1	n1148	1	0	55	92.19791666666683
n1482-1	deletion
n1483-1	n1150	1	0	61	92.29427083333348
n1486-1	deletion
n1487-1	deletion
n1488-1	deletion
n1489-1	deletion
